"cislo_prihlasky";"odkud_uchazec_prihlasen_kod";"prihlaska_kod";"studium_id";"rozhodnuti_kod";"obor_ss_kod";"ss_izo";"ss_typ";"ss_predmet1";"ss_predmet2";"ss_predmet3";"ss_predmet4";"ss_predmet5";"ss_predmet1_znamky";"ss_predmet2_znamky";"ss_predmet3_znamky";"ss_predmet4_znamky";"ss_predmet5_znamky";"ss_predmet1_prumer";"ss_predmet2_prumer";"ss_predmet3_prumer";"ss_predmet4_prumer";"ss_predmet5_prumer";"ss_prumer_prumeru";"ss_prumer_znamek";"bakalar_prumer";"predchozi_studium";"doplnujici_udaj1";"doplnujici_udaj2";"doplnujici_udaj3";"doplnujici_udaj4";"typ_prihlasky";"maturita_znamky";"maturita_prumer";"maturita_predmety";"maturita_rok";"cislo_mistnosti_pz";"datum_pz";"prominuti_pz";"hodnoceni_pz";"hodnoceni_pz_cast1";"hodnoceni_pz_cast2";"hodnoceni_pz_cast3";"hodnoceni_pz_cast4";"hodnoceni_pz_cast5";"hodnoceni_pz_cast6";"hodnoceni_pz_cast7";"hodnoceni_pz_cast8";"hodnoceni_pz_cast9";"hodnoceni_pz_cast10";"hodnoceni_pz_cast11";"hodnoceni_pz_cast12";"zapsal_ke_studiu";"status";"stipendium";"stipendium_cizi";"kolej_zadost";"termin";"prechodne";"studijni_skupina";"nove_prijaty";"navazujici_stud_program";"trvaly_pobyt_v_cr";"financovani";"stupen_predchoziho_vzdelani";"pz1_datum";"pz1_cas";"pz1_mistnost";"pz2_datum";"pz2_cas";"pz2_mistnost";"pz3_datum";"pz3_cas";"pz3_mistnost";"pisemny_test";"anketa_odkud_kod";"anketa_odkud_poznamka";"cislo_uchazece";"scio_test";"olympiady";"postizeni_kod";"postizeni_poznamka";"placeno_r";"placeno_poznamka";"placeno_mail";"staz_stat";"staz_poznamka";"maturita_uroven";"zajem";"zprava_pro_uchazece";"priorita";"datum_registrace";"datum_rozhodnuti";"misto_kod";"okres_kod";"zeme_kod";"psc"
"112";"7";"29366673";"13171406";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT Fakulta elektrotechnická, obor Softwarové technologie a management, dosažen titul Bc., 2009 - 2012
ČVUT Fakulta informačních technologií, obor Softwarové inženýrství, dosažen titul Ing., 2012 - 2015";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2098448";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-16";"2016-06-24";"Praha";"3100";"3100";"15000"
"134";"7";"17189936";"13171506";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FIT ČVUT - Bakalářské 2010-2013
FIT ČVUT - Bakalářské 2013-2015";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2099735";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-20";"2016-06-24";"Praha";"3100";"3100";"14900"
"135";"7";"20880195";"13171906";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT Fakulta informačních technologií, Teoretická informatika

ČVUT Fakulta informačních technologií, Znalostní inženýrství";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2099955";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-23";"2016-06-24";"Kostelec nad Orlicí";"3607";"3607";"51741"
"124";"7                   ";"29284552            ";"13181206";"10                                                ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2011-2014 - ČVUT Praha, Fakulta informačních technologií, bakalářský studijní program Informační technologie.

2014-2016 - ČVUT Praha, Fakulta informačních technologií, magisterský studijní program Počítačová bezpečnost";"";"";"";"";"PD                  ";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1 ";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2099460";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-19";"2016-06-24";"Praha                                                                                                                                                                                                   ";"3100                ";"203                                               ";"10900               "
"131";"7";"55960889";"13181306";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FIT ČVUT - Informatika bakalarský - softwarove inženírstvi
FIT ČVUT - Informatika magisterský - znalostní inženírství";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2099680";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-05-20";"2016-06-24";"08301 Sabinov";"";"";""
"138";"3";"79876644";"13818406";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2010 - 2014: FIT ČVUT, obor Web a multimédia, titul Bc.

2014 - 2016: FIT ČVUT, obor Webové a softwarové inženýrství - Informační systémy a management, titul Ing.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2151589";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-12-14";"2017-01-16";"Ústí nad Labem";"3510";"3510";"40001"
"140";"7";"32960213";"14454606";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT, Fakulta informačních technologií, program Informatika, obor Teoretická informatika, 2012-2015, titul Bc.
ČVUT, Fakulta informačních technologií, program Informatika, obor Systémové programování, zaměření Teoretická informatika 2015-2017, titul Ing.
";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2316380";"";"";"";"";"";"";"";"";"";"";"";"";"";"2017-05-18";"2017-06-23";"Vrchlabí";"3610";"3610";"54303"
"142";"7";"83403594";"14454706";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT Praha - Fakulta informačních technologií, bakalář, teoretická informatika, 2010-2014, titul Bc.
ČVUT Praha - Fakulta informačních technologií, magistr, systémové programování, 2014-2017, titul Ing.
UK - MFF, fyzika, 1 semestr, nedokončeno, 2011";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2316446";"";"";"";"";"";"";"";"";"";"";"";"";"";"2017-05-18";"2017-06-23";"Praha";"3100";"3100";"12800"
"143";"7";"18721080";"14454806";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT v Praze, Fakulta informačních techologií, BSP Informatika, Informační systémy a management, 29.6.2012 - 18.6.2015, Bc. (dokončeno);
ČVUT v Praze, Fakulta informačních techologií, MSP Informatika, Informační systémy a management, 2.7.2015 - (nedokončeno)";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2316457";"";"";"";"";"";"";"";"";"";"";"";"";"";"2017-05-18";"2017-06-23";"Praha";"3100";"3100";"15000"
"147";"7";"60919998";"14454906";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT FIT bakalářské studium, informatika, web a multimédia, 2012-2015 Bc.; ČVUT FIT magisterské studium, informatika, softwarové inženýrství - specializace webové inženýrství, 2015-2017, Ing.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2316655";"";"";"";"";"";"";"";"";"";"";"";"";"";"2017-05-19";"2017-06-23";"Praha";"3100";"3100";"18000"
"146";"7";"36319154";"14455106";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT, Fakulta informačních technologií, program Informatika, obor Teoretická informatika, zahájení 2012, ukončení 2015, titul Bc.

ČVUT, Fakulta informačních technologií, program Informatika, obor Systémové programování, zaměření Teoretická informatika, zahájení 2015, předpokládané ukončení 2017, titul Ing.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2316644";"";"";"";"";"";"";"";"";"";"";"";"";"";"2017-05-19";"2017-06-23";"Praha";"3100";"3100";"10100"
"145";"7";"61179528";"14456106";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"České vysoké učení technické v Praze, Fakulta informačních technologií, Informatika, Softwarové inženýrství, 2011--2014, Bc.;
České vysoké učení technické v Praze, Fakulta informačních technologií, Informatika, Softwarové inženýrství, 2014--doposud";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2316523";"";"";"";"";"";"";"";"";"";"";"";"";"";"2017-05-18";"2017-06-23";"Boršov nad Vltavou";"3301";"3301";"37382"
"141";"7";"70951381";"14463306";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Universita Karlova MFF, ČVÚT FIT - bakalářský studijní program, ČVÚT FIT - magisterský studijní program";"";"";"";"A";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"R";"";"";"";"";"";"";"";"";"";"";"";"";"2316413";"";"";"";"";"";"";"";"";"";"";"";"";"";"2017-05-18";"2017-06-23";"Bolehošť";"3607";"3607";"51731"
"149";"3";"58202917";"14483106";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2005-2008 VŠB-TU Ostrava, Bakalářský program
2008-2010 VŠB-TU Ostrava, Magisterský program";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2316688";"";"";"";"";"";"";"";"";"";"";"";"";"";"2017-05-19";"2017-06-23";"Olšany";"3809";"3809";"78962"
"144";"7";"28127487";"14789006";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Information Technology faculty - Networks and operating systems";"";"";"";"A";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2316512";"";"";"";"";"";"";"";"";"";"";"";"";"";"2017-05-18";"2017-06-23";"Latakia";"";"";""
"151";"";"9523053912";"14960806";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"N";"69";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2348115";"";"";"";"";"";"";"";"";"";"";"";"";"";"2017-10-02";"2017-10-02";"Ryazan";"7777";"7777";"390048"
"156";"7";"95137165";"15752506";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FIT ČVUT:
Bc. 2012-2016 obor počítačové inženýrství
Ing. (předpoklad) 2016-2018 obor návrh a programování vestavných systémů";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2528207";"";"";"";"";"";"";"";"";"";"";"";"";"";"2018-05-24";"2018-06-21";"Zlín";"3705";"3705";"76001"
"155";"3";"91892671";"15779006";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT, FIT, bakalářské studium, Softwarové inženýrství, 2012-2015, bakalář.
ČVUT, FIT, magisterské studium, Webové a softwarové inženýrství, zaměření Softwarové inženýrství, 2015-2018, inženýr.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2527448";"";"";"";"";"";"";"";"";"";"";"";"";"";"2018-05-18";"2018-06-21";"Praha";"3100";"3100";"16000"
"157";"7";"62285182";"15779106";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT Praha - Fakulta informačních technologií - bakalářský studijní program Informatika (B1801), studijní obor Softwarové inženýrství (1801R040), zahájení 2012, ukončení 2015, udělený titul Bc.

ČVUT Praha - Fakulta informačních technologií - magisterský studijní program Informatika (N1801), studijní obor Webové a softwarové inženýrství: zaměření Softwarové inženýrství (1801T044), zahájení 2015, ukončení 2018, udělený titul Ing.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2528372";"";"";"";"";"";"";"";"";"";"";"";"";"";"2018-05-25";"2018-06-21";"Praha";"3100";"3100";"14900"
"153";"7";"88408518";"15779206";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT, FIT, teoretická informatika, 28.6.2013 - 22.6.2016, Bc. ;
ČVUT, FEL, informatika, 10.9.2013 - 8.12.2013, nedokončeno";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2526920";"";"";"";"";"";"";"";"";"";"";"";"";"";"2018-05-17";"2018-06-21";"Příbram";"3211";"3211";"26101"
"154";"3";"78507158";"15787206";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT FIT, Informatika, Informační technologie, 2010-2013, Bc.;
NTUT Taiwan, Computer Science, 2014/2015, zahraniční bilaterální stáž;
ČVUT FIT, Informatika, Znalostní inženýrství, 2014-2017, Ing.;";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2527327";"";"";"";"";"";"";"";"";"";"";"";"";"";"2018-05-17";"2018-06-21";"94901 Nitra";"";"";""
"158";"7";"18365884";"15809606";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT - Fakulta informačních technologií, bakalářské studium, studijní program Informatika, obor Softwarové Inženýrství, zahájeno 2012, dokončeno 2015, titul Bc.

ČVUT - Fakulta informačních technologií, magisterské studium, studijní program Informatika, obor Webové a softwarové inženýrství: Zaměření Softwarové inženýrství, zahájeno 2015, dokončeno 2018, titul Ing.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2528383";"";"";"";"";"";"";"";"";"";"";"";"";"";"2018-05-25";"2018-06-21";"Praha";"3100";"3100";"18000"
"152";"7";"76541057";"15823106";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Moscow Institute of Radio Engineering, Electronics and Automation. Faculty of Cybernetics. Field of study: Applied mathematics. Specialist's degree. Full-time. 2004-2010.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2526843";"";"";"";"";"";"";"";"";"";"";"";"";"";"2018-05-17";"2018-09-01";"Moskva";"";"";""
"161";"7";"92630891";"16336706";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT Fakulta dopravní magisterské (nynější studium, plánované dokončení leden 2019)
ČVUT Fakulta dopravní bakalářské (dokončené)
";"";"";"";"A";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2572504";"";"";"";"";"";"";"";"";"";"";"";"";"";"2018-12-06";"2019-01-15";"Kladno";"3203";"3203";"27204"
"160";"7";"82530105";"16340806";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Bc. na FIT ČVUT, 28.6.2013 - 23.6.2016, dokončeno SSZ
Ing. na FIT ČVUT, 1.7.2016 - ???, plánované dokončení tuto zimu";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2563374";"";"";"";"";"";"";"";"";"";"";"";"";"";"2018-11-20";"2019-02-06";"Liberec";"3505";"3505";"46006"
"162";"3";"10932836";"16342606";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"České vysoké učení technické v Praze
Fakulta Elektrotechnická,
studijní program: Elektrotechnika a informatika,
studijní obor bakalářský: Výpočetní technika, 2006 - 2009, prezenčně, udělen titul Bc.,
studijní obor magisterský: Výpočetní technika, specializace Softwarové inženýrství, 2009 - 2012, prezenčně, udělen titul Ing.,
České vysoké učení technické v Praze
Fakulta informačních technologií,
Studijní program doktorský: Informatika, 2012 - 2016, kombinovaně, nedokončeno";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2572900";"";"";"";"";"";"";"";"";"";"";"";"";"";"2018-12-10";"2019-01-14";"Rakovník";"3212";"3212";"26901"
"171";"7";"78582099";"16964806";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Fakulta informačních technologií ČVUT v Praze Bakalářský program Informatika - Počítačové inženýrství (3.7.2014 - 21.6.2017) Bc.

Fakulta informačních technologií ČVUT v Praze Magisterský program Informatika - Návrh a programování vestavných systémů (20.9.2017 - Nyní)";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2726141";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-05-21";"2019-06-17";"Praha";"3100";"3100";"16900"
"164";"7";"77993489";"16964906";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"České vysoké učení technické v Praze, Fakulta informačních technologií, navazující magisterský studijní program Informatika, obor Návrh a programování vestavných systémů, 2017-2019";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2724392";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-05-13";"2019-06-17";"Benešov";"3201";"3201";"25601"
"168";"7";"63820682";"16990806";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Dokončeno:
Škola: České vysoké učení technické v Praze,
Fakulta: Fakulta informačních technologií,
Studijní program: Informatika,
Obor: Teoretická informatika,
Zahájení: 2014-07-03,
Ukončení: 2017-06-26,
Udělený titul: Bc.

Probíhající:
Škola: České vysoké učení technické v Praze,
Fakulta: Fakulta informačních technologií,
Studijní program: Informatika,
Obor: Systémové programování,
Zaměření: Teoretická informatika,
Zahájení: 2017-06-30.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2725327";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-05-17";"2019-06-17";"Praha";"3100";"3100";"14000"
"165";"7";"84999610";"17002406";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FIT ČVUT, magisterské studium, 2016 - 2019, obor Webové a softwarové inženýrství, zaměření Softwarové inženýrství, získaný titul Ing.
FIT ČVUT, bakalářské studium, 2013 - 2016, obor Softwarové inženýrství, získaný titul Bc.
FSV UK, bakalářské studium, 2011-2015, obor Ekonomické teorie, získaný titul Bc.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2724975";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-05-14";"2019-06-17";"Opočno";"3607";"3607";"51773"
"167";"7";"26400515";"17018206";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FIT ČVUT, PI, 2014-2017, Bc
FIT ČVUT, NPVS, 2017-2019";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2725305";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-05-16";"2019-06-17";"Chrudim";"3603";"3603";"53701"
"169";"7";"93719632";"17018906";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2725338";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-05-17";"2019-06-17";"Praha";"3100";"3100";"16000"
"173";"7";"19892710";"17201506";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1) FIT ČVUT - bakalářské studium, 2013-2016, obor Softwarové inženýrství, získaný titul bakalář
2) FIT ČVUT - magisterské studium, 2016-2019, obor Webové a softwarové inženýrství, zaměření
Softwarové inženýrství, získaný titul inženýr";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2742894";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-08-08";"2019-09-12";"Praha";"3100";"3100";"14800"
"175";"7";"80130327";"17582806";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"České vysoké učení technické v Praze, Fakulta informačních
technologií, Informatika, Teoretická informatika, 2013-2017, Bc.
České vysoké učení technické v Praze, Fakulta informačních
technologií, Informatika, Systémové programování/Teoretická informatika, 2017-2020, Ing.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2778688";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-12-11";"2020-02-12";"Praha";"3100";"3100";"16300"
"176";"7";"57747577";"17582906";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT - Fakulta informačních technologií - Informační systémy a management - 06/2012 - 06/2017 - Bc., 
ČVUT - Fakulta informačních technologií - Webové a softwarové inženýrství - Informační systémy a management - 06/2017 - dosud";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2778710";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-12-11";"2020-02-12";"Kutná Hora";"3205";"3205";"28401"
"174";"7";"22815074";"17583006";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT, FIT, bakalářské, prezenční, Informatika, Teoretická informatika, od 2014 do 2017, Bakalář; ČVUT, FIT, navazující magisterské, prezenční, Informatika, Znalostní inženýrství, od 2017; UK, FHS, bakalářské, distanční, Studium humanitní vzdělanosti, od 2019";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2778435";"";"";"";"";"";"";"";"";"";"";"";"";"";"2019-12-10";"2020-02-12";"Trnov";"3607";"3607";"51733"
"186";"7";"66978469";"18214306";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT, Fakulta informačních technologií, bakalářský program, obor Softwarové inženýrství, 2014-2017, titul Bc.

ČVUT, Fakulta informačních technologií, magisterský program, obor Počítačová bezpečnost, 2017- předpokládané ukončení léto 2020, titul Ing.
";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2935075";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-05-14";"2020-06-19";"Říčany";"3209";"3209";"25101"
"177";"7";"57824250";"18214406";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2934976";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-05-14";"2020-06-19";"Praha";"3100";"3100";"10000"
"189";"7";"91275857";"18214506";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Mám za sebou studium bakalářského studijního programu Informatika, specializace Teoretická Informatika, na FIT ČVUT.
Momentálně dokončuji magisterské studium na FIT ČVUT, specializace Teoretická informatika.";"";"";"";"";"PD";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"";"A";"1";"T";"";"";"";"";"";"";"";"";"";"";"";"";"2935108";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-05-14";"2020-06-19";"Praha";"3100";"3100";"16500"
