"cislo_prihlasky";"odkud_uchazec_prihlasen_kod";"prihlaska_kod";"studium_id";"rozhodnuti_kod";"obor_ss_kod";"ss_izo";"ss_typ";"ss_predmet1";"ss_predmet2";"ss_predmet3";"ss_predmet4";"ss_predmet5";"ss_predmet1_znamky";"ss_predmet2_znamky";"ss_predmet3_znamky";"ss_predmet4_znamky";"ss_predmet5_znamky";"ss_predmet1_prumer";"ss_predmet2_prumer";"ss_predmet3_prumer";"ss_predmet4_prumer";"ss_predmet5_prumer";"ss_prumer_prumeru";"ss_prumer_znamek";"bakalar_prumer";"predchozi_studium";"doplnujici_udaj1";"doplnujici_udaj2";"doplnujici_udaj3";"doplnujici_udaj4";"typ_prihlasky";"maturita_znamky";"maturita_prumer";"maturita_predmety";"maturita_rok";"cislo_mistnosti_pz";"datum_pz";"prominuti_pz";"hodnoceni_pz";"hodnoceni_pz_cast1";"hodnoceni_pz_cast2";"hodnoceni_pz_cast3";"hodnoceni_pz_cast4";"hodnoceni_pz_cast5";"hodnoceni_pz_cast6";"hodnoceni_pz_cast7";"hodnoceni_pz_cast8";"hodnoceni_pz_cast9";"hodnoceni_pz_cast10";"hodnoceni_pz_cast11";"hodnoceni_pz_cast12";"zapsal_ke_studiu";"status";"stipendium";"stipendium_cizi";"kolej_zadost";"termin";"prechodne";"studijni_skupina";"nove_prijaty";"navazujici_stud_program";"trvaly_pobyt_v_cr";"financovani";"stupen_predchoziho_vzdelani";"pz1_datum";"pz1_cas";"pz1_mistnost";"pz2_datum";"pz2_cas";"pz2_mistnost";"pz3_datum";"pz3_cas";"pz3_mistnost";"pisemny_test";"anketa_odkud_kod";"anketa_odkud_poznamka";"cislo_uchazece";"scio_test";"olympiady";"postizeni_kod";"postizeni_poznamka";"placeno_r";"placeno_poznamka";"placeno_mail";"staz_stat";"staz_poznamka";"maturita_uroven";"zajem";"zprava_pro_uchazece";"priorita";"datum_registrace";"datum_rozhodnuti";"misto_kod";"okres_kod";"zeme_kod";"psc"
"2317";"2";"90411173";"18600106";"11";"7941K41";"000081922";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FIT CVUT";"";"";"";"";"P";"";"";"";"2014";"";"";"";"0";"";"";"1";"87";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2897587";"A";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-30";"2020-08-25";"Háj u Duchcova";"3509";"3509";"41722"
"909";"2";"27778864";"18600206";"11";"7941K81";"049775961";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT FIT obor Počítačová grafika 2017 - 2019 nedokončeno";"";"";"";"";"P";"";"";"";"2017";"";"";"";"0";"";"";"1";"76";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2825812";"A";"";"";"";"";"";"";"";"";"";"";"";"";"2020-02-28";"2020-05-07";"Plzeň";"3405";"3405";"31200"
"2356";"3";"95505142";"18600306";"10";"";"999999643";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2002";"";"";"";"0";"";"83";"1";"";"1";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"N";"1";"L";"";"";"";"";"";"";"";"";"";"";"";"";"2899116";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-30";"2020-09-01";"91-336 Lodz";"";"";""
"2230";"2";"84990369";"18600406";"11";"7941K610";"000848956";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A";"P";"";"";"";"2019";"";"";"";"0";"";"";"1";"87";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2893957";"A";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-29";"2020-06-15";"Olomouc";"3805";"3805";"77900"
"2213";"3";"81623576";"18600506";"10";"7941K401";"110001630";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2009/2010 - FHS UK
obor: Studium humanitní vzdělanosti
1 semestr, nedokončené

2012-2014 - FIT ČVUT
obor: Informatika, prezenční
4 semestry, nedokončené

2014/2015 - FIT ČVUT
obor: Informatika, kombinované
1 semestr, nedokončené";"";"";"";"";"P";"";"";"";"2008";"";"";"";"0";"";"65";"1";"";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2893143";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-28";"2020-07-14";"Přechovice";"3307";"3307";"38701"
"2153";"2";"63535884";"18600606";"11";"1820M01";"000601322";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"";"1";"97";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2889953";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-28";"2020-07-20";"Vrbno pod Pradědem";"3801";"3801";"79326"
"1332";"3";"20090041";"18600706";"10";"2641M01";"000638421";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2017";"";"";"";"0";"";"65";"1";"";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2846382";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-11";"2020-07-14";"Praha";"3100";"3100";"14900"
"2081";"2";"72291955";"18600806";"10";"";"999999643";"5";"Matematika";"Fyzika";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2018";"";"";"";"0";"";"72";"1";"";"1";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"N";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2886026";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-27";"2020-07-22";"457100 Čeljabinská oblast, Město Troick";"";"";""
"1312";"2";"95153101";"18600906";"10";"";"999999643";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2019";"";"";"";"0";"";"72";"1";"";"1";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"N";"1";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2845414";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-11";"2020-09-01";"Buinsk";"";"";""
"1646";"2";"26709792";"18601006";"11";"";"999999804";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"";"1";"";"1";"1";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"N";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2863355";"";"Rok 2020 - 2. místo v krajské olympiádě v programování, Oděsa, Ukrajina";"";"";"";"";"";"";"";"";"";"";"";"2020-03-19";"2020-09-02";"65125 Oděsa";"";"";""
"792";"4";"63517799";"18601106";"10";"";"999999643";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2019";"";"";"";"0";"";"76";"1";"";"1";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"N";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2817760";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-02-22";"2020-09-14";"Penza";"";"";""
"2038";"6";"67769666";"18601206";"10";"";"999999398";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"VUT Brno, fakulta elektrotechniky a komunikačních technologií.";"";"";"";"";"P";"";"";"";"2018";"";"";"";"0";"";"65";"1";"";"1";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"N";"";"";"";"";"";"";"";"";"";"";"";"";"2884134";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-26";"2020-07-14";"Talgar";"";"";""
"2667";"4";"11702206";"18601306";"10";"6843M01";"600170047";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2009";"";"";"";"0";"";"76";"1";"";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"L";"";"";"";"";"";"";"";"";"";"";"";"";"2913757";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-31";"2020-07-14";"Praha";"3100";"3100";"14800"
"2669";"2";"45904995";"18601406";"10";"7941K41";"000081922";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"72";"1";"";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2913845";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-31";"2020-07-14";"Novosedlice";"3509";"3509";"41731"
"1735";"3";"84623321";"18601506";"11";"2844M01";"110030982";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Fakulta informačních technologií ČVUT - dosažení druhého ročníku";"";"";"";"";"P";"";"";"";"2015";"";"";"";"0";"";"45";"1";"";"1";"";"78";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"L";"";"";"";"";"";"";"";"";"";"";"";"";"2867755";"A";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-21";"2020-08-04";"Praha";"3100";"3100";"14000"
"1799";"2";"93268100";"18601606";"11";"";"999999643";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2019";"";"";"";"0";"";"";"1";"";"1";"";"89";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"N";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2870131";"A";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-23";"2020-08-13";"625033 Tyumen";"";"";""
"586";"7";"60816935";"18601706";"10";"7941K81";"061385298";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MFF UK, informatika - jeden semestr v roce 2016/2017
ČVUT FIT - 5 semestrů od roku 2017 do 2020";"";"";"";"";"P";"";"";"";"2016";"";"";"";"0";"";"86";"1";"";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2807948";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-02-17";"2020-07-02";"Praha";"3100";"3100";"15521"
"926";"7";"63598341";"18601806";"10";"";"999999398";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Bc. na VSE.
Ukoncuji magistra tamtez";"";"";"";"";"P";"";"";"";"2017";"";"";"";"0";"";"69";"1";"";"1";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"R";"";"";"";"";"";"";"";"";"";"";"";"";"2826835";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-02-29";"2020-07-15";"Praha";"3100";"3100";"10100"
"126";"9";"81360797";"18601906";"11";"7941K41";"000638188";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2016-2017 Navazující magisterské studium oboru Sociologie na Univerzitě Karlově v Praze - ukončeno z důvodu nedostatečného zájmu o obor
2012-2016 Bakalářské studium Sociologie a sociální antropologie na Univerzitě Karlově v Praze - ukončeno Bakalářským titulem
2014-2015 Právnická fakulta na Univerzitě Karlově - Ukončení z důvodu pracovní nabídky a nedostatečného zájmu o obor";"";"";"";"";"P";"";"";"";"2012";"";"";"";"0";"";"";"1";"90";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"R";"";"";"";"";"";"";"";"";"";"";"";"";"2786586";"A";"";"";"";"";"";"";"";"";"";"";"";"";"2020-01-15";"2020-06-16";"Praha";"3100";"3100";"18000"
"1058";"2";"99385007";"18602006";"11";"7941K61";"000335606";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"";"1";"75";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2830201";"A";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-02";"2020-07-01";"Praha";"3100";"3100";"10900"
"2265";"2";"17847112";"18602106";"10";"";"999999703";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"72";"1";"";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"N";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2894782";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-29";"2020-07-07";"90101 Malacky";"";"";""
"2058";"3";"74674646";"18602206";"10";"3641M001";"060650494";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT FS - bakalářský program - obor Strojírenství - ZS 2006 až LS 2007; 
ČVUT FSv - bakalářský program - obor Stavební inženýrství - ZS 2007 až ZS 2007; 
ŠAVS o.p.s. - Bakalářský kombi studijní program Ekonomika a Management - obor 
                      Podniková ekonomika a management provozu - ZS 2011 - únor 2015;
ČVUT FIT -  bakalářský program, obor Informatika - kombinovaná forma
                    ZS 2018 až 7.3.2018";"";"";"";"";"P";"";"";"";"2006";"";"";"";"0";"";"69";"1";"";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2885014";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-27";"2020-07-14";"Lenora";"3306";"3306";"38442"
"2691";"3";"84556054";"18602306";"11";"6341M02";"061664537";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT FIT 2017-19
VŠE FIS 2019-20";"";"";"";"";"P";"";"";"";"2017";"";"";"";"0";"";"34";"1";"64";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2914791";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-31";"2020-09-03";"Jankov";"3201";"3201";"25703"
"1465";"2";"61553552";"18602406";"11";"1820M01";"181048841";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"";"1";"90";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2854819";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-14";"2020-07-08";"Pardubice";"3606";"3606";"53009"
"1485";"2";"66096131";"18602506";"10";"7941K41";"061386022";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"72";"1";"";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2855479";"A";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-15";"2020-09-10";"Praha";"3100";"3100";"15800"
"996";"2";"83340789";"18602606";"11";"7941K81";"060103337";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"";"1";"90";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2827968";"A";"";"";"";"";"";"";"";"";"";"";"";"";"2020-02-29";"2020-09-09";"Chrudim";"3603";"3603";"53701"
"202";"3";"44379042";"18602706";"11";"6843M01";"110012879";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2016";"";"";"";"0";"";"";"1";"64";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2790557";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-01-25";"2020-09-03";"Dobřichovice";"3210";"3210";"25229"
"2216";"2";"51534283";"18602806";"10";"7941K81";"108015769";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Úspěšně dokončený 1. Semestr na Fakultě Elektrotechnické ZČU v Plzni 
Obor - Komerční Elektrotechnika";"";"";"";"";"P";"";"";"";"2019";"";"";"";"0";"";"72";"1";"";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2893286";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-28";"2020-08-19";"Cheb";"3402";"3402";"35002"
"2490";"2";"97127245";"18602906";"10";"7941K81";"108047741";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"79";"1";"";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2905749";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-31";"2020-09-10";"Jihlava";"3707";"3707";"58601"
"2212";"2";"73546084";"18603006";"11";"1820M01";"000077127";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"";"1";"";"2";"1";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2893121";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-28";"2020-07-08";"Mariánské Lázně";"3402";"3402";"35301"
"2070";"2";"95109727";"18603106";"11";"7941K81";"060371684";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"";"1";"68";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2885630";"A";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-27";"2020-09-04";"Uherské Hradiště";"3711";"3711";"68601"
"937";"2";"53717245";"18603206";"10";"7842M02";"000638510";"3";"Matematika";"";"";"";"";"1211";"";"";"";"";"";"";"";"";"";"";"125.00";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"65";"1";"";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2827033";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-02-29";"2020-09-01";"Kostelec nad Černými lesy";"3209";"3209";"28163"
"2450";"9";"51422343";"18603306";"10";"1820M01";"108001491";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"FIT ČVUT 2017-19 vyloučení z důvodu nedokončení povinného předmětu na druhý pokus";"";"";"";"";"P";"";"";"";"2017";"";"";"";"0";"";"72";"1";"34";"2";"";"62";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2904044";"A";"";"04";"";"";"";"";"";"";"";"";"";"";"2020-03-31";"2020-07-07";"Praha";"3100";"3100";"19000"
"2408";"2";"96877582";"18603406";"10";"7941K41";"000081833";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"65";"1";"";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2901492";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-31";"2020-07-14";"Kadaň";"3503";"3503";"43201"
"2802";"7";"25265679";"18603506";"11";"1820M01";"600005542";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"CVUT informační technologie, prezenční 2019 - 2019";"";"";"";"";"P";"";"";"";"2019";"";"";"";"0";"";"";"1";"73";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2922898";"A";"";"";"";"";"";"";"";"";"";"";"";"";"2020-04-14";"2020-09-03";"Praha";"3100";"3100";"16300"
"1134";"2";"65777344";"18603606";"11";"7941K81";"600008436";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"";"1";"66";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2833941";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-04";"2020-07-29";"Pelhřimov";"3304";"3304";"39301"
"1647";"2";"62380781";"18603706";"11";"7941K41";"041900995";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"";"1";"87";"2";"";"66";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2863366";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-19";"2020-08-24";"Borek";"3301";"3301";"37367"
"2592";"9";"62570622";"18603806";"11";"7941K81";"600006166";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT FIT 2019/2020 ZS
ČVUT FIT 2018/2019 ZS a LS";"";"";"";"";"P";"";"";"";"2017";"";"";"";"0";"";"";"1";"";"2";"";"66";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2909764";"A";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-31";"2020-07-14";"Praha";"3100";"3100";"19800"
"1206";"7";"62572498";"18603906";"10";"2641M01";"110100662";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT Fakulta elektrotechnická, Kybernetika a Robotika, Zahájení 2019";"";"";"";"";"P";"";"";"";"2019";"";"";"";"0";"";"65";"1";"";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2838319";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-06";"2020-08-12";"Cheb";"3402";"3402";"35002"
"2155";"2";"26485285";"18604006";"11";"7941K81";"061664707";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"";"1";"93";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2890063";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-28";"2020-08-31";"Kunice";"3209";"3209";"25163"
"1864";"2";"10061091";"18604106";"11";"7941K41";"062690060";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"";"1";"84";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2876016";"A";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-25";"2020-09-10";"Hradec Králové";"3602";"3602";"50012"
"2767";"2";"18969775";"18604206";"11";"7941K81";"000550591";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"";"1";"100";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2919092";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-31";"2020-07-23";"Praha";"3100";"3100";"14000"
"2169";"2";"48891084";"18604306";"11";"1820M01";"049766929";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT, FIT, Informatika, 2019 - 2020";"";"";"";"";"P";"";"";"";"2019";"";"";"";"0";"";"27";"1";"70";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2891251";"A";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-28";"2020-07-20";"Karlovy Vary";"3403";"3403";"36005"
"2037";"7";"84546930";"18604406";"11";"";"999999398";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Fakulta Informatiky Masarykova Univerzita
obor Programovaní a vyvoj aplikace";"";"";"";"";"P";"";"";"";"2018";"";"";"";"0";"";"27";"1";"70";"3";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"N";"";"";"";"";"";"";"";"";"";"";"";"";"2884123";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-26";"2020-08-21";"Almaty";"";"";""
"1565";"7";"73015943";"18604506";"10";"7941K41";"000601403";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ČVUT FEL - prezenční studium, Otevřená informatika, obor Softwarové systémy, 
2013-2017, zanecháno | 
ČVUT FIT - prezenční studium, obor Bezpečnost, 2017-2019, zanecháno";"";"";"";"";"P";"";"";"";"2013";"";"";"";"0";"";"65";"1";"92";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2859021";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-18";"2020-07-14";"Frýdek-Místek";"3802";"3802";"73801"
"1996";"2";"32465375";"18604606";"11";"";"999999703";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"";"1";"";"2";"";"";"97";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"N";"1";"M";"";"";"";"";"";"";"";"";"";"";"";"";"2880636";"A";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-26";"2020-07-21";"04022 Košice";"";"";""
"1682";"2";"16532420";"18604706";"11";"7941K41";"061386022";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"P";"";"";"";"2020";"";"";"";"0";"";"";"1";"93";"2";"";"74";"";"";"";"";"";"1";"";"";"";"";"";"";"";"A";"";"A";"1";"K";"";"";"";"";"";"";"";"";"";"";"";"";"2865247";"";"";"";"";"";"";"";"";"";"";"";"";"";"2020-03-20";"2020-06-30";"Tursko";"3210";"3210";"25265"
