studium_id,dokoncil_semestr,BI-PA1_znamka,BI-PA1_poradi_zapisu,BI-PAI_znamka,BI-PAI_poradi_zapisu,BI-CAO_znamka,BI-CAO_poradi_zapisu,BI-PS1_znamka,BI-PS1_poradi_zapisu,BI-MLO_znamka,BI-MLO_poradi_zapisu,BI-ZMA_znamka,BI-ZMA_poradi_zapisu,pocet_kreditu_semestr_1,BI-PA2_znamka,BI-PA2_poradi_zapisu,BI-DBS_znamka,BI-DBS_poradi_zapisu,BI-SAP_znamka,BI-SAP_poradi_zapisu,BI-LIN_znamka,BI-LIN_poradi_zapisu,pocet_kreditu_semestr_2,BI-AAG_znamka,BI-AAG_poradi_zapisu,BI-ZDM_znamka,BI-ZDM_poradi_zapisu,BI-AG1_znamka,BI-AG1_poradi_zapisu,pocet_kreditu_semestr_3
12984606,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,34.0,2.0,1.0,1.5,1.0,1.0,1.0,30.0
12984706,1.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,24.0,4.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,19.0,2.0,1.0,4.0,1.0,4.0,1.0,24.0
12984806,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.5,1.0,30.0,2.5,1.0,1.5,1.0,1.0,1.0,2.0,1.0,26.0,2.5,1.0,2.0,1.0,3.0,1.0,34.0
12985206,1.0,1.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.5,1.0,2.5,2.0,24.0,2.5,1.0,2.0,1.0,2.0,1.0,4.0,1.0,28.0,4.0,1.0,4.0,1.0,4.0,1.0,16.0
12986306,1.0,1.5,1.0,3.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,2.5,1.0,30.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,37.0,2.0,1.0,2.0,1.0,1.0,1.0,31.0
12986606,1.0,2.0,2.0,2.5,1.0,1.0,1.0,3.0,1.0,1.5,1.0,2.5,1.0,24.0,2.5,1.0,2.0,1.0,1.0,1.0,1.5,1.0,34.0,1.5,1.0,2.0,1.0,2.5,1.0,36.0
12988206,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,3.0,1.0,3.0,1.0,30.0,4.0,1.0,1.5,1.0,2.5,1.0,2.5,1.0,19.0,1.5,1.0,2.0,1.0,2.0,1.0,26.0
12988606,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,2.5,1.0,30.0,2.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,23.0,2.5,1.0,2.5,1.0,4.0,1.0,28.0
14268806,0.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.0,1.0,30.0,4.0,1.0,1.5,1.0,3.0,1.0,4.0,1.0,12.0,1.5,1.0,4.0,1.0,4.0,1.0,19.0
12989206,0.0,3.0,1.0,2.5,1.0,3.0,1.0,3.0,2.0,2.5,2.0,2.5,2.0,16.0,4.0,1.0,2.5,1.0,4.0,1.0,4.0,1.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.0
12989306,0.0,2.0,1.0,3.0,1.0,1.5,1.0,3.0,2.0,2.0,2.0,2.5,1.0,20.0,2.5,1.0,3.0,1.0,2.0,1.0,4.0,1.0,23.0,4.0,1.0,4.0,1.0,4.0,1.0,14.0
12989406,1.0,1.5,1.0,1.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.5,1.0,32.0,1.5,1.0,1.5,1.0,1.0,1.0,3.0,1.0,34.0,2.0,1.0,2.0,1.0,1.0,1.0,37.0
12990006,1.0,1.5,1.0,3.0,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.5,1.0,30.0,2.5,1.0,1.5,1.0,1.0,1.0,2.0,1.0,30.0,3.0,1.0,2.5,1.0,2.5,1.0,27.0
12990306,0.0,2.5,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,19.0,4.0,1.0,3.0,1.0,1.0,1.0,-1.0,-1.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
12990806,1.0,1.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.5,1.0,30.0,1.5,1.0,2.0,1.0,1.0,1.0,2.5,1.0,30.0,1.5,1.0,2.5,1.0,1.0,1.0,30.0
12991106,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.0,1.0,30.0,1.0,1.0,1.5,1.0,1.0,1.0,2.0,1.0,30.0,2.0,1.0,2.0,1.0,1.0,1.0,26.0
12991206,0.0,2.5,1.0,3.0,1.0,2.5,1.0,3.0,1.0,2.5,2.0,3.0,1.0,25.0,4.0,1.0,2.5,1.0,3.0,1.0,4.0,1.0,16.0,3.0,1.0,4.0,1.0,4.0,1.0,15.0
12991906,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.0,1.0,30.0,4.0,1.0,2.0,1.0,1.5,1.0,2.5,1.0,27.0,2.5,1.0,2.5,1.0,2.0,1.0,38.0
12992006,1.0,1.5,1.0,2.5,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,25.0,1.5,1.0,2.5,1.0,1.0,1.0,2.5,1.0,35.0,2.0,1.0,2.0,1.0,1.5,1.0,31.0
12992606,0.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0,4.0,1.0,-1.0,-1.0,-1.0,-1.0,4.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
12992906,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0
12993306,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,2.5,1.0,30.0,2.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,30.0,3.0,1.0,3.0,1.0,4.0,1.0,25.0
12993806,1.0,2.5,1.0,3.0,1.0,1.5,1.0,3.0,1.0,1.5,1.0,3.0,1.0,30.0,2.5,1.0,1.5,1.0,3.0,1.0,4.0,1.0,23.0,2.5,1.0,2.5,1.0,2.0,1.0,33.0
12993906,0.0,2.5,1.0,2.0,1.0,1.0,1.0,1.5,1.0,2.5,1.0,2.5,1.0,30.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,23.0,4.0,1.0,2.5,1.0,4.0,1.0,20.0
12994206,1.0,1.5,1.0,2.5,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.5,1.0,30.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,30.0,2.0,1.0,2.0,1.0,1.0,1.0,33.0
15575506,0.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,1.5,1.0,2.0,1.0,26.0,4.0,1.0,2.5,1.0,2.5,1.0,2.5,1.0,20.0,2.0,1.0,4.0,1.0,3.0,1.0,25.0
12994306,0.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,30.0,4.0,1.0,2.5,1.0,2.5,1.0,4.0,1.0,16.0,4.0,1.0,3.0,1.0,4.0,1.0,20.0
12994506,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.5,1.0,25.0,4.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,34.0,4.0,1.0,2.5,1.0,1.0,1.0,25.0
12994706,1.0,2.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,1.5,1.0,2.5,1.0,30.0,2.5,1.0,2.0,1.0,3.0,1.0,4.0,1.0,23.0,2.5,1.0,2.5,1.0,2.5,1.0,31.0
12994806,1.0,1.0,1.0,1.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.5,1.0,30.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,34.0,1.0,1.0,2.0,1.0,1.0,1.0,34.0
12995406,1.0,1.5,2.0,2.5,1.0,1.5,1.0,3.0,1.0,3.0,1.0,4.0,1.0,18.0,2.5,1.0,2.0,1.0,2.0,1.0,4.0,1.0,23.0,2.5,1.0,2.5,1.0,1.5,1.0,32.0
12995506,1.0,2.0,1.0,2.0,1.0,1.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,30.0,2.5,1.0,1.5,1.0,2.0,1.0,2.5,1.0,30.0,2.5,1.0,2.5,1.0,2.0,1.0,30.0
12996106,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,2.5,1.0,30.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,23.0,3.0,1.0,4.0,1.0,3.0,1.0,22.0
12997006,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,3.0,1.0,30.0,2.5,1.0,2.0,1.0,4.0,1.0,4.0,1.0,17.0,3.0,1.0,2.5,1.0,4.0,1.0,19.0
12997106,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.5,1.0,1.5,1.0,1.5,1.0,30.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,30.0,1.5,1.0,1.5,1.0,2.0,1.0,30.0
12997206,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.0,1.0,30.0,1.0,1.0,2.0,1.0,1.5,1.0,2.0,1.0,32.0,2.5,1.0,2.0,1.0,2.0,1.0,29.0
12997406,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0,4.0,1.0,2.5,1.0,3.0,1.0,3.0,1.0,19.0,4.0,1.0,2.5,1.0,2.5,1.0,11.0
12998706,0.0,2.5,1.0,3.0,1.0,1.5,1.0,2.0,1.0,2.5,2.0,4.0,1.0,19.0,2.0,1.0,2.5,1.0,2.5,1.0,4.0,1.0,23.0,4.0,1.0,4.0,1.0,4.0,1.0,13.0
12998806,1.0,2.5,1.0,2.5,1.0,1.5,1.0,3.0,1.0,2.0,1.0,2.0,1.0,30.0,4.0,1.0,2.5,1.0,2.5,1.0,3.0,1.0,19.0,2.0,1.0,1.5,1.0,2.5,1.0,25.0
12998906,0.0,1.5,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.5,1.0,3.0,1.0,30.0,2.5,1.0,2.5,1.0,4.0,1.0,4.0,1.0,17.0,4.0,1.0,4.0,1.0,2.0,1.0,15.0
12999006,0.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,19.0,4.0,1.0,4.0,1.0,4.0,1.0,14.0
16191706,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,20.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,17.0,-1.0,-1.0,3.0,2.0,-1.0,-1.0,32.0
12999606,1.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.5,1.0,4.0,1.0,19.0,2.5,1.0,4.0,1.0,1.0,1.0,4.0,1.0,17.0,4.0,1.0,4.0,1.0,2.5,1.0,11.0
12999806,1.0,2.5,1.0,2.0,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.0,1.0,30.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,23.0,2.0,1.0,2.5,1.0,2.5,1.0,35.0
13000006,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,1.5,1.0,2.5,1.0,30.0,2.0,1.0,1.5,1.0,2.0,1.0,2.5,1.0,28.0,2.0,1.0,2.5,1.0,1.0,1.0,32.0
16184406,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,31.0,2.5,1.0,2.0,1.0,1.0,1.0,2.5,1.0,20.0,2.0,1.0,-1.0,-1.0,2.0,1.0,11.0
13000106,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,2.0,24.0,2.5,1.0,2.0,1.0,1.0,1.0,4.0,1.0,30.0,2.0,1.0,4.0,1.0,2.0,1.0,36.0
13000406,1.0,2.5,1.0,2.0,1.0,1.0,1.0,2.5,1.0,1.5,2.0,2.5,1.0,25.0,4.0,1.0,2.0,1.0,2.5,1.0,4.0,1.0,15.0,3.0,1.0,2.5,1.0,2.0,1.0,30.0
13000506,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,30.0,2.0,1.0,1.5,1.0,1.0,1.0,3.0,1.0,31.0,1.5,1.0,2.0,1.0,2.0,1.0,30.0
13000906,0.0,3.0,1.0,1.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,2.0,24.0,4.0,1.0,1.5,1.0,1.0,1.0,4.0,1.0,20.0,4.0,1.0,4.0,1.0,2.5,1.0,16.0
13001606,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,2.5,1.0,30.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,27.0,2.0,1.0,4.0,1.0,4.0,1.0,23.0
13002006,1.0,3.0,1.0,2.5,1.0,1.5,1.0,3.0,1.0,4.0,1.0,3.0,1.0,25.0,2.5,1.0,2.0,1.0,1.0,1.0,4.0,1.0,27.0,4.0,1.0,2.5,1.0,2.5,1.0,34.0
16189906,0.0,4.0,1.0,2.0,1.0,1.5,1.0,2.5,1.0,2.5,2.0,2.5,1.0,19.0,4.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,23.0,4.0,1.0,4.0,1.0,4.0,1.0,14.0
15572606,0.0,2.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.5,1.0,4.0,1.0,18.0,1.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
13002906,0.0,2.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.5,1.0,4.0,1.0,24.0,1.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,19.0,4.0,1.0,4.0,1.0,4.0,1.0,18.0
13003106,0.0,2.5,1.0,2.5,1.0,1.5,1.0,2.5,2.0,3.0,2.0,2.5,2.0,16.0,3.0,1.0,2.5,1.0,2.0,1.0,4.0,1.0,23.0,4.0,1.0,-1.0,-1.0,3.0,1.0,26.0
13003406,0.0,4.0,1.0,2.5,1.0,2.5,1.0,3.0,1.0,2.5,1.0,3.0,1.0,24.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
13003506,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.5,1.0,3.0,1.0,30.0,4.0,1.0,1.5,1.0,1.5,1.0,3.0,1.0,23.0,2.5,1.0,2.5,1.0,3.0,1.0,34.0
13003606,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.5,1.0,1.5,1.0,2.5,1.0,30.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,34.0,1.5,1.0,2.0,1.0,1.0,1.0,35.0
13003906,0.0,2.5,1.0,2.5,1.0,1.5,1.0,3.0,1.0,2.0,1.0,3.0,1.0,30.0,2.5,1.0,2.5,1.0,2.5,1.0,4.0,1.0,29.0,4.0,1.0,2.5,1.0,2.0,1.0,20.0
13004806,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,2.0,1.0,2.0,1.0,30.0,4.0,1.0,1.5,1.0,1.0,1.0,4.0,1.0,21.0,4.0,1.0,4.0,1.0,1.0,1.0,11.0
13005506,1.0,2.5,1.0,2.5,1.0,1.5,1.0,3.0,1.0,3.0,1.0,4.0,1.0,24.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,23.0,2.5,1.0,4.0,1.0,4.0,1.0,20.0
13005906,0.0,2.5,1.0,2.0,1.0,1.5,1.0,2.5,1.0,2.5,2.0,2.0,2.0,19.0,3.0,1.0,2.5,1.0,2.5,1.0,4.0,1.0,19.0,4.0,1.0,4.0,1.0,4.0,1.0,11.0
13006306,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,2.5,1.0,2.0,1.0,30.0,2.5,1.0,2.0,1.0,1.0,1.0,3.0,1.0,26.0,4.0,1.0,2.5,1.0,2.0,1.0,26.0
13006506,0.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,1.0,20.0,4.0,1.0,2.5,1.0,3.0,1.0,4.0,1.0,16.0,4.0,1.0,4.0,1.0,4.0,1.0,0.0
13006806,0.0,2.5,1.0,3.0,1.0,1.0,1.0,2.5,1.0,4.0,2.0,4.0,2.0,19.0,4.0,1.0,3.0,1.0,1.5,1.0,4.0,1.0,12.0,4.0,1.0,4.0,1.0,4.0,1.0,0.0
13007306,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,1.0,16.0,2.5,1.0,1.5,1.0,3.0,1.0,4.0,1.0,19.0,2.5,1.0,2.5,1.0,4.0,1.0,19.0
13007606,0.0,2.0,1.0,3.0,1.0,1.5,1.0,3.0,1.0,3.0,1.0,2.5,2.0,24.0,2.0,1.0,3.0,1.0,2.5,1.0,4.0,1.0,24.0,4.0,1.0,4.0,1.0,4.0,1.0,20.0
13007806,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.5,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,30.0,2.5,1.0,2.0,1.0,2.0,1.0,28.0
13008306,0.0,2.0,2.0,2.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.0,1.0,24.0,4.0,1.0,2.5,1.0,2.0,1.0,2.0,1.0,19.0,4.0,1.0,2.5,1.0,3.0,1.0,17.0
13008606,0.0,2.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,4.0,1.0,24.0,2.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,23.0,4.0,1.0,4.0,1.0,4.0,1.0,0.0
13009406,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,1.5,2.0,24.0,1.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,35.0,2.0,1.0,2.0,1.0,1.0,1.0,32.0
13009506,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.5,2.0,2.0,1.0,2.0,1.0,25.0,3.0,1.0,2.0,1.0,2.5,1.0,4.0,1.0,23.0,2.0,1.0,2.5,1.0,3.0,1.0,30.0
13009706,1.0,2.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,30.0,1.0,1.0,1.5,1.0,1.0,1.0,2.5,1.0,30.0,1.0,1.0,2.0,1.0,1.0,1.0,36.0
13010006,1.0,2.0,1.0,2.5,1.0,1.5,1.0,2.5,1.0,1.5,1.0,3.0,1.0,30.0,4.0,1.0,2.5,1.0,2.0,1.0,2.5,1.0,19.0,2.0,1.0,2.5,1.0,2.5,1.0,26.0
13011906,1.0,2.0,1.0,2.5,1.0,2.5,1.0,3.0,1.0,2.0,1.0,1.5,2.0,24.0,2.5,1.0,2.5,1.0,2.5,1.0,4.0,1.0,19.0,4.0,1.0,2.5,1.0,4.0,1.0,20.0
13013506,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.5,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,34.0,1.0,1.0,1.5,1.0,1.0,1.0,35.0
13013906,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.5,1.0,2.0,1.0,30.0,1.0,1.0,2.0,1.0,2.5,1.0,3.0,1.0,30.0,2.0,1.0,2.5,1.0,1.5,1.0,34.0
13014406,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,3.0,1.0,30.0,2.5,1.0,2.0,1.0,1.5,1.0,2.5,1.0,34.0,3.0,1.0,2.5,1.0,2.5,1.0,26.0
13014506,1.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,1.5,1.0,4.0,1.0,24.0,2.5,1.0,2.0,1.0,1.0,1.0,4.0,1.0,27.0,4.0,1.0,4.0,1.0,4.0,1.0,13.0
15549506,1.0,2.5,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.5,1.0,2.5,1.0,22.0,4.0,1.0,2.0,1.0,2.5,1.0,3.0,1.0,17.0,-1.0,-1.0,2.5,1.0,2.5,2.0,19.0
13014706,0.0,3.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0,4.0,1.0,2.0,1.0,2.5,1.0,4.0,1.0,16.0,4.0,1.0,2.5,1.0,4.0,1.0,5.0
13015706,0.0,3.0,2.0,3.0,1.0,1.0,1.0,2.5,2.0,2.5,1.0,2.5,1.0,19.0,-1.0,-1.0,2.5,1.0,2.5,1.0,4.0,1.0,18.0,4.0,1.0,4.0,1.0,4.0,1.0,11.0
13016606,1.0,2.0,1.0,2.0,1.0,1.5,1.0,3.0,1.0,2.0,2.0,2.5,1.0,25.0,4.0,1.0,1.5,1.0,1.0,1.0,4.0,1.0,18.0,2.5,1.0,2.5,1.0,2.0,1.0,27.0
14241606,0.0,2.5,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,24.0,4.0,1.0,1.5,1.0,2.0,1.0,3.0,1.0,21.0,4.0,1.0,2.5,1.0,4.0,1.0,17.0
12999706,1.0,2.5,2.0,2.5,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.5,1.0,24.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,18.0,2.5,1.0,1.5,1.0,2.5,1.0,33.0
13004506,0.0,3.0,1.0,2.0,1.0,1.5,1.0,2.5,1.0,2.5,1.0,2.5,1.0,30.0,4.0,1.0,2.0,1.0,2.5,1.0,2.5,1.0,19.0,4.0,1.0,2.5,1.0,4.0,1.0,14.0
12978306,0.0,2.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,2.5,1.0,2.0,1.0,30.0,2.5,1.0,1.5,1.0,1.0,1.0,3.0,1.0,26.0,4.0,1.0,4.0,1.0,4.0,1.0,8.0
12976306,0.0,3.0,1.0,2.5,1.0,1.0,1.0,3.0,2.0,2.5,1.0,4.0,1.0,19.0,4.0,1.0,2.0,1.0,2.5,1.0,4.0,1.0,16.0,4.0,1.0,4.0,1.0,4.0,1.0,14.0
12963806,0.0,2.0,1.0,3.0,1.0,1.5,1.0,2.5,2.0,2.5,1.0,4.0,2.0,19.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,12.0,4.0,1.0,-1.0,-1.0,4.0,1.0,9.0
12980206,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.5,1.0,30.0,1.5,1.0,2.0,1.0,1.0,1.0,2.5,1.0,32.0,2.0,1.0,1.5,1.0,1.5,1.0,30.0
12961706,1.0,2.5,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.5,1.0,30.0,2.5,1.0,1.5,1.0,1.0,1.0,2.5,1.0,30.0,2.0,1.0,2.5,1.0,1.5,1.0,38.0
12959706,0.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.5,1.0,4.0,1.0,18.0,-1.0,-1.0,1.5,1.0,1.0,1.0,2.5,1.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
12964206,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,3.0,1.0,1.5,1.0,30.0,1.5,1.0,2.0,1.0,1.0,1.0,4.0,1.0,32.0,2.5,1.0,2.5,1.0,2.0,1.0,30.0
12982806,0.0,2.5,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,25.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,16.0,4.0,1.0,2.5,1.0,4.0,1.0,19.0
13007106,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.5,1.0,1.0,1.0,2.0,1.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0
12995606,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,2.0,1.0,30.0,1.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,29.0,3.0,1.0,2.5,1.0,2.5,1.0,31.0
12970906,1.0,2.5,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.5,1.0,1.5,1.0,30.0,2.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,34.0,2.0,1.0,1.5,1.0,1.5,1.0,25.0
12998306,1.0,3.0,1.0,2.5,1.0,1.5,1.0,2.5,2.0,1.5,1.0,1.5,2.0,19.0,3.0,1.0,2.5,1.0,2.5,1.0,4.0,1.0,23.0,2.5,1.0,4.0,1.0,4.0,1.0,22.0
12954906,0.0,3.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.0,1.0,30.0,4.0,1.0,1.5,2.0,1.0,1.0,4.0,1.0,6.0,2.5,1.0,2.5,1.0,4.0,1.0,25.0
15555506,0.0,3.0,1.0,2.5,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.0,1.0,36.0,3.0,1.0,1.5,1.0,1.0,1.0,2.5,1.0,31.0,2.5,1.0,2.5,1.0,-1.0,-1.0,13.0
12957106,1.0,2.5,1.0,3.0,1.0,1.5,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0,2.5,1.0,1.5,1.0,2.0,1.0,2.5,1.0,34.0,2.5,1.0,4.0,1.0,4.0,1.0,21.0
12959906,0.0,2.5,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,2.0,3.0,1.0,25.0,4.0,1.0,2.5,1.0,2.5,1.0,4.0,1.0,20.0,4.0,1.0,4.0,1.0,4.0,1.0,17.0
12960106,0.0,2.5,1.0,1.5,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.5,1.0,30.0,2.5,1.0,2.0,1.0,1.0,1.0,4.0,1.0,23.0,3.0,1.0,2.0,1.0,4.0,1.0,21.0
12960206,1.0,1.0,1.0,2.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,30.0,1.0,1.0,1.0,1.0,1.5,1.0,2.5,1.0,35.0,1.0,1.0,1.5,1.0,1.0,1.0,27.0
12960606,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.5,1.0,1.5,1.0,2.5,1.0,30.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,27.0,1.0,1.0,2.0,1.0,1.5,1.0,30.0
12960706,1.0,2.0,1.0,2.5,1.0,1.0,1.0,3.0,1.0,2.5,1.0,2.5,1.0,30.0,4.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,25.0,4.0,1.0,3.0,1.0,4.0,1.0,22.0
12949306,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.5,1.0,2.5,1.0,30.0,4.0,1.0,2.0,1.0,1.5,1.0,2.5,1.0,31.0,3.0,1.0,2.5,1.0,4.0,1.0,24.0
13002306,1.0,2.0,1.0,1.5,1.0,1.0,1.0,3.0,1.0,1.5,1.0,1.5,1.0,30.0,4.0,1.0,2.5,1.0,2.0,1.0,2.0,1.0,23.0,4.0,1.0,2.5,1.0,2.0,1.0,20.0
