studium_id,BI-AAG,BI-ZMA,BI-LIN,BI-ZDM,prumer
12031706,,,,,
12031606,,4.0,,,4.0
12031506,,,,,
12031406,2.5,2.5,2.0,1.5,2.125
12031306,,,,,
12031206,,,,,
12031106,,2.0,,,2.0
12031006,3.0,3.0,3.0,2.5,2.875
12030906,,4.0,,,4.0
7802806,,,,,
7802706,,,,,
7802606,,,,,
7802306,,,,,
7802206,,,,,
7802106,,,,,
7801906,,,,,
7801806,,,,,
7801706,,,,,
7801606,,,,,
7801506,,,,,
7801406,,,,,
7801306,,,,,
7801206,,,,,
7801106,,,,,
7801006,,,,,
7800806,,,,,
7800706,,,,,
8397206,,,,,
8397106,,,,,
8397006,,,,,
8396906,,,,,
8396806,,,,,
7835206,,,,,
7835006,,,,,
7834906,,,,,
7834806,,,,,
7834706,,,,,
7834606,,,,,
7834506,,,,,
7834406,,,,,
7834306,,,,,
7834206,,,,,
7834006,,,,,
7830606,,,,,
7830406,,,,,
7830306,,,,,
7830206,,,,,
7830106,,,,,
7829906,,,,,
7829806,,,,,
7829706,,,,,
7829606,,,,,
7829506,,,,,
7829406,,,,,
7829306,,,,,
7829206,,,,,
7829106,,,,,
7829006,,,,,
7796606,,,,,
7796506,,,,,
7796306,,,,,
7796206,,,,,
7796106,,,,,
7796006,,,,,
7795906,,,,,
7795806,,,,,
7795606,,,,,
7795506,,,,,
7795406,,,,,
7795206,,,,,
7795106,,,,,
7795006,,,,,
7794906,,,,,
7794806,,,,,
7794706,,,,,
7794606,,,,,
8400006,,,,,
8399906,,,,,
8399806,,,,,
8399606,,,,,
8399506,,,,,
8399406,,,,,
8399306,,,,,
8399206,,,,,
8399106,,,,,
8399006,,,,,
8398906,,,,,
8398806,,,,,
8398706,,,,,
8392606,,,,,
7828906,,,,,
7828806,,,,,
7828706,,,,,
7828606,,,,,
7828406,,,,,
7828206,,,,,
7828106,,,,,
7827906,,,,,
7827806,,,,,
7827406,,,,,
7827206,,,,,
7827106,,,,,
7827006,,,,,
7826906,,,,,
7826806,,,,,
7794406,,,,,
7794306,,,,,
7794206,,,,,
7794106,,,,,
7794006,,,,,
7793906,,,,,
7793806,,,,,
7793706,,,,,
7793506,,,,,
7827606,,,,,
8391406,,,,,
8392506,,,,,
8392406,,,,,
8392306,,,,,
8392206,,,,,
8392106,,,,,
8392006,,,,,
8391906,,,,,
8391806,,,,,
8391706,,,,,
8391606,,,,,
8391506,,,,,
8391306,,,,,
8391206,,,,,
8391106,,,,,
8391006,,,,,
7826706,,,,,
7826606,,,,,
7826406,,,,,
7826306,,,,,
7826206,,,,,
7826106,,,,,
7826006,,,,,
7825906,,,,,
7825806,,,,,
7825706,,,,,
7825606,,,,,
7825506,,,,,
7825206,,,,,
7825106,,,,,
7825006,,,,,
7824906,,,,,
7824806,,,,,
7824706,,,,,
7825306,,,,,
7793406,,,,,
7793306,,,,,
7793206,,,,,
7793106,,,,,
7793006,,,,,
7792906,,,,,
7792606,,,,,
7792506,,,,,
7792406,,,,,
7792306,,,,,
7792206,,,,,
7792106,,,,,
7792006,,,,,
7791906,,,,,
7791806,,,,,
7791706,,,,,
7791606,,,,,
7791506,,,,,
7791406,,,,,
7824606,,,,,
7824506,,,,,
7824306,,,,,
7824106,,,,,
7824006,,,,,
7785006,,,,,
7784906,,,,,
7784806,,,,,
7818106,,,,,
7818006,,,,,
7817906,,,,,
7817806,,,,,
7817706,,,,,
7817606,,,,,
7817506,,,,,
7817406,,,,,
7817306,,,,,
7817206,,,,,
7817106,,,,,
7817006,,,,,
7816906,,,,,
7816806,,,,,
7816706,,,,,
7816606,,,,,
7816506,,,,,
7816306,,,,,
7816206,,,,,
7816006,,,,,
7784606,,,,,
7784506,,,,,
7784406,,,,,
7784306,,,,,
7784206,,,,,
7784106,,,,,
7784006,,,,,
7783906,,,,,
7783806,,,,,
7783706,,,,,
7783606,,,,,
7783506,,,,,
7783406,,,,,
7783306,,,,,
7783206,,,,,
7783106,,,,,
7782906,,,,,
7782806,,,,,
7782706,,,,,
7782606,,,,,
7786106,,,,,
7815906,,,,,
7815806,,,,,
7815706,,,,,
7815606,,,,,
7815506,,,,,
7815406,,,,,
7815306,,,,,
7815206,,,,,
7815106,,,,,
7815006,,,,,
7814906,,,,,
7814806,,,,,
7814606,,,,,
7814506,,,,,
7814406,,,,,
7814306,,,,,
7814206,,,,,
7814106,,,,,
7814006,,,,,
7813906,,,,,
7813806,,,,,
7782506,,,,,
7782406,,,,,
7782206,,,,,
7782106,,,,,
7782006,,,,,
7781906,,,,,
7781806,,,,,
7781706,,,,,
7781606,,,,,
7781306,,,,,
7781206,,,,,
7781106,,,,,
7781006,,,,,
7780906,,,,,
7780806,,,,,
7780706,,,,,
7780606,,,,,
7780506,,,,,
7848406,,,,,
7848306,,,,,
7848106,,,,,
7848006,,,,,
7847906,,,,,
7847806,,,,,
7847706,,,,,
7847606,,,,,
7847506,,,,,
7847406,,,,,
7847306,,,,,
7847206,,,,,
7847106,,,,,
7847006,,,,,
7846906,,,,,
7846806,,,,,
7846406,,,,,
7846306,,,,,
7813706,,,,,
7813606,,,,,
7813506,,,,,
7813406,,,,,
7813206,,,,,
7813106,,,,,
7813006,,,,,
7812906,,,,,
7812806,,,,,
7812706,,,,,
7812506,,,,,
7812406,,,,,
7812306,,,,,
7812206,,,,,
7812006,,,,,
7811806,,,,,
7811706,,,,,
7846706,,,,,
8396706,,,,,
8396606,,,,,
8396506,,,,,
8396406,,,,,
8396306,,,,,
8396206,,,,,
8396006,,,,,
8395906,,,,,
8395806,,,,,
8395706,,,,,
8395606,,,,,
8395506,,,,,
8395406,,,,,
8395306,,,,,
8395206,,,,,
8395106,,,,,
8395006,,,,,
8394906,,,,,
8394806,,,,,
8394706,,,,,
7846206,,,,,
7846106,,,,,
7846006,,,,,
7845906,,,,,
7845806,,,,,
7845706,,,,,
7845606,,,,,
7845406,,,,,
7845306,,,,,
7845206,,,,,
7845106,,,,,
7845006,,,,,
7844906,,,,,
7844706,,,,,
7844606,,,,,
7844506,,,,,
7844406,,,,,
7844206,,,,,
7844106,,,,,
7811406,,,,,
7811306,,,,,
7811206,,,,,
7811106,,,,,
7811006,,,,,
7810906,,,,,
7810706,,,,,
7810606,,,,,
7810506,,,,,
7810406,,,,,
7810306,,,,,
7810206,,,,,
7823906,,,,,
7823706,,,,,
7823606,,,,,
7823506,,,,,
7823406,,,,,
7823306,,,,,
7823206,,,,,
7823106,,,,,
7823006,,,,,
7822906,,,,,
7822806,,,,,
7822706,,,,,
7822606,,,,,
7791306,,,,,
7791206,,,,,
7791106,,,,,
7791006,,,,,
7790806,,,,,
7790706,,,,,
7790606,,,,,
7790506,,,,,
7790406,,,,,
7790206,,,,,
7790106,,,,,
7790006,,,,,
7789906,,,,,
7789806,,,,,
7789606,,,,,
7789506,,,,,
7789406,,,,,
7789206,,,,,
8574206,,,,,
8638206,,,,,
8635606,,,,,
8596606,,,,,
6295206,,,,,
6295106,,,,,
6295006,,,,,
6294906,,,,,
6294806,,,,,
6294706,,,,,
6294606,,,,,
6294506,,,,,
6270706,,,,,
6270606,,,,,
6270406,,,,,
6270206,,,,,
6270006,,,,,
6269906,,,,,
6269806,,,,,
6269706,,,,,
6269606,,,,,
6269506,,,,,
6269406,,,,,
6269306,,,,,
6269206,,,,,
6269006,,,,,
6268806,,,,,
6268706,,,,,
6268606,,,,,
6268506,,,,,
6268406,,,,,
6268306,,,,,
6294406,,,,,
6294306,,,,,
6294206,,,,,
6294106,,,,,
6294006,,,,,
6293906,,,,,
6293806,,,,,
6293706,,,,,
6293606,,,,,
6293506,,,,,
6293406,,,,,
6293306,,,,,
6293206,,,,,
6293106,,,,,
6293006,,,,,
6292906,,,,,
6292806,,,,,
6292706,,,,,
6292606,,,,,
6292506,,,,,
6292406,,,,,
6292306,,,,,
6292206,,,,,
6292106,,,,,
6292006,,,,,
6291906,,,,,
6268106,,,,,
6268006,,,,,
6267906,,,,,
6267706,,,,,
6267606,,,,,
6267506,,,,,
6267306,,,,,
6267206,,,,,
6267106,,,,,
6267006,,,,,
6266906,,,,,
6266806,,,,,
6266706,,,,,
6266606,,,,,
6266506,,,,,
6266406,,,,,
6266306,,,,,
6266206,,,,,
6266106,,,,,
6266006,,,,,
6265906,,,,,
6291806,,,,,
6291706,,,,,
6291606,,,,,
6291506,,,,,
6291406,,,,,
6291306,,,,,
6291206,,,,,
6291106,,,,,
6291006,,,,,
6290906,,,,,
6290806,,,,,
6290706,,,,,
6290606,,,,,
6290506,,,,,
6290406,,,,,
6290206,,,,,
6290106,,,,,
6290006,,,,,
6289906,,,,,
6289806,,,,,
6289706,,,,,
6289606,,,,,
6289506,,,,,
6289406,,,,,
6289306,,,,,
6265806,,,,,
6265706,,,,,
6265606,,,,,
6265506,,,,,
6265406,,,,,
6265306,,,,,
6265206,,,,,
6265106,,,,,
6265006,,,,,
6264906,,,,,
6264806,,,,,
6264706,,,,,
6264606,,,,,
6264506,,,,,
6264406,,,,,
6264306,,,,,
6264206,,,,,
6264006,,,,,
6263906,,,,,
6263806,,,,,
6263706,,,,,
6263606,,,,,
6263506,,,,,
6289206,,,,,
6289106,,,,,
6289006,,,,,
6288906,,,,,
6288806,,,,,
6288706,,,,,
6288506,,,,,
6288306,,,,,
6288106,,,,,
6288006,,,,,
6287906,,,,,
6287806,,,,,
6287706,,,,,
6287606,,,,,
6287506,,,,,
6287406,,,,,
6287306,,,,,
6285806,,,,,
6285706,,,,,
6285606,,,,,
6285506,,,,,
6285406,,,,,
6285306,,,,,
6285206,,,,,
6285106,,,,,
6285006,,,,,
6284906,,,,,
6284806,,,,,
6284706,,,,,
6284606,,,,,
6284506,,,,,
6263406,,,,,
6263306,,,,,
6263206,,,,,
6263106,,,,,
6263006,,,,,
6262906,,,,,
6262806,,,,,
6262706,,,,,
6262606,,,,,
7818606,,,,,
7818506,,,,,
7818306,,,,,
7818206,,,,,
7819906,,,,,
7786906,,,,,
7786806,,,,,
7786606,,,,,
7786506,,,,,
7786406,,,,,
7786306,,,,,
7786206,,,,,
7786006,,,,,
7785906,,,,,
7785806,,,,,
7785606,,,,,
7785506,,,,,
7785406,,,,,
7785206,,,,,
7785106,,,,,
7833906,,,,,
7833806,,,,,
7833706,,,,,
7833606,,,,,
7833506,,,,,
7833306,,,,,
7833206,,,,,
7833106,,,,,
7800606,,,,,
7800506,,,,,
7800406,,,,,
7800306,,,,,
7800106,,,,,
7799906,,,,,
7799806,,,,,
7799706,,,,,
7799606,,,,,
7799506,,,,,
7799406,,,,,
7799306,,,,,
7799206,,,,,
7799106,,,,,
7799006,,,,,
7798906,,,,,
7798806,,,,,
7798706,,,,,
7798506,,,,,
8394606,,,,,
8394506,,,,,
8394406,,,,,
8394306,,,,,
8394206,,,,,
8394106,,,,,
8394006,,,,,
8393806,,,,,
8393706,,,,,
8393606,,,,,
8393506,,,,,
8393406,,,,,
8393306,,,,,
8393106,,,,,
8393006,,,,,
8392906,,,,,
8392806,,,,,
8392706,,,,,
8393906,,,,,
7833006,,,,,
7832906,,,,,
7832806,,,,,
7832706,,,,,
7832606,,,,,
7832506,,,,,
7832406,,,,,
7832306,,,,,
7832206,,,,,
7832006,,,,,
7831906,,,,,
7831806,,,,,
7831706,,,,,
7831606,,,,,
7831506,,,,,
7831406,,,,,
7831306,,,,,
7831206,,,,,
7831106,,,,,
7831006,,,,,
7798306,,,,,
7798206,,,,,
7798106,,,,,
7798006,,,,,
7797806,,,,,
7797706,,,,,
7797506,,,,,
7797406,,,,,
7797306,,,,,
7797106,,,,,
7796806,,,,,
7830906,,,,,
7830806,,,,,
7830706,,,,,
6262506,,,,,
6262406,,,,,
6262306,,,,,
6262206,,,,,
6262106,,,,,
6262006,,,,,
6261906,,,,,
6261806,,,,,
6261706,,,,,
6261606,,,,,
6261506,,,,,
6261406,,,,,
6261306,,,,,
6261106,,,,,
6261006,,,,,
6260906,,,,,
6324106,,,,,
6324006,,,,,
6323906,,,,,
6323806,,,,,
6323706,,,,,
6323606,,,,,
6323506,,,,,
6323406,,,,,
6323306,,,,,
6323206,,,,,
6323106,,,,,
6323006,,,,,
6322906,,,,,
6284406,,,,,
6284306,,,,,
6284206,,,,,
6284106,,,,,
6284006,,,,,
6283806,,,,,
6283706,,,,,
6283606,,,,,
6283506,,,,,
6282906,,,,,
6282806,,,,,
6282706,,,,,
6282606,,,,,
6282506,,,,,
6282406,,,,,
6282306,,,,,
6264106,,,,,
6322706,,,,,
6322606,,,,,
6322406,,,,,
6322306,,,,,
6322206,,,,,
6322006,,,,,
6321706,,,,,
6321406,,,,,
6321306,,,,,
6321006,,,,,
6320906,,,,,
6320806,,,,,
6320706,,,,,
6282206,,,,,
6282106,,,,,
6282006,,,,,
6281906,,,,,
6281806,,,,,
6281706,,,,,
6281606,,,,,
6281506,,,,,
6281306,,,,,
6281206,,,,,
6320506,,,,,
6320406,,,,,
6320306,,,,,
6320206,,,,,
6320106,,,,,
6320006,,,,,
6319906,,,,,
6319806,,,,,
6319706,,,,,
6319606,,,,,
6319406,,,,,
6319306,,,,,
6319106,,,,,
6319006,,,,,
6318906,,,,,
6318806,,,,,
6318706,,,,,
6318406,,,,,
6318306,,,,,
6318106,,,,,
6281106,,,,,
6281006,,,,,
6280706,,,,,
6280606,,,,,
6280506,,,,,
6280406,,,,,
6280306,,,,,
6280206,,,,,
6318606,,,,,
6318006,,,,,
6317906,,,,,
6317806,,,,,
6317706,,,,,
6317606,,,,,
6317506,,,,,
6317406,,,,,
6318506,,,,,
6317206,,,,,
6317006,,,,,
6316806,,,,,
6316706,,,,,
6316606,,,,,
6316506,,,,,
6316406,,,,,
6316306,,,,,
6316206,,,,,
6316106,,,,,
6316006,,,,,
6315906,,,,,
6315806,,,,,
6315706,,,,,
6315606,,,,,
6315506,,,,,
6315406,,,,,
6315306,,,,,
6315206,,,,,
6315106,,,,,
6315006,,,,,
6314906,,,,,
6314806,,,,,
6314706,,,,,
6314606,,,,,
6314506,,,,,
6314406,,,,,
6314306,,,,,
6314206,,,,,
6314106,,,,,
6314006,,,,,
6313906,,,,,
6313806,,,,,
6313506,,,,,
6313406,,,,,
6313306,,,,,
6313206,,,,,
6313106,,,,,
6313006,,,,,
6312906,,,,,
6312806,,,,,
6312706,,,,,
6312606,,,,,
6312506,,,,,
6312406,,,,,
6312206,,,,,
6312106,,,,,
6312006,,,,,
6311906,,,,,
6311806,,,,,
6311706,,,,,
6311606,,,,,
6311506,,,,,
6311406,,,,,
6311306,,,,,
6311206,,,,,
6311106,,,,,
6311006,,,,,
6310906,,,,,
6310806,,,,,
6310706,,,,,
6310506,,,,,
6310206,,,,,
6309906,,,,,
6309606,,,,,
6309506,,,,,
6309306,,,,,
6309206,,,,,
6309106,,,,,
6309006,,,,,
6308906,,,,,
6308806,,,,,
6308606,,,,,
6308506,,,,,
6308406,,,,,
6308306,,,,,
6308206,,,,,
7093006,,,,,
7148406,,,,,
7137706,,,,,
7114706,,,,,
7148706,,,,,
7148606,,,,,
7148006,,,,,
7136306,,,,,
7110806,,,,,
7103306,,,,,
7027106,,,,,
7020106,,,,,
7019906,,,,,
6936206,,,,,
6936106,,,,,
6935806,,,,,
6935606,,,,,
6935506,,,,,
6935406,,,,,
6935306,,,,,
6935006,,,,,
6934906,,,,,
6934706,,,,,
6934606,,,,,
6934506,,,,,
6934406,,,,,
6934306,,,,,
6934206,,,,,
6933906,,,,,
6933806,,,,,
6933706,,,,,
6933606,,,,,
6933306,,,,,
6933206,,,,,
6932906,,,,,
6932806,,,,,
6932706,,,,,
6932606,,,,,
6932406,,,,,
6932006,,,,,
6931906,,,,,
6931806,,,,,
6931406,,,,,
6931306,,,,,
6931206,,,,,
6931106,,,,,
6930806,,,,,
6930706,,,,,
6930406,,,,,
6930206,,,,,
6930106,,,,,
6929906,,,,,
6929806,,,,,
6929706,,,,,
6929606,,,,,
6929406,,,,,
6929206,,,,,
6929006,,,,,
6928906,,,,,
6928806,,,,,
6928506,,,,,
6929106,,,,,
6928406,,,,,
6928006,,,,,
6965806,,,,,
6275906,,,,,
6275706,,,,,
6275606,,,,,
6275506,,,,,
6275406,,,,,
6275206,,,,,
6275106,,,,,
6275006,,,,,
6274906,,,,,
6274806,,,,,
6274606,,,,,
6274506,,,,,
6274406,,,,,
6274306,,,,,
6274206,,,,,
6274106,,,,,
6274006,,,,,
6273806,,,,,
6273706,,,,,
6273406,,,,,
6299406,,,,,
6299306,,,,,
6299206,,,,,
6299106,,,,,
6299006,,,,,
6298906,,,,,
6298806,,,,,
6298706,,,,,
6298606,,,,,
6298506,,,,,
6298406,,,,,
6298306,,,,,
6298206,,,,,
6298106,,,,,
6298006,,,,,
6297906,,,,,
6297806,,,,,
6297706,,,,,
6297606,,,,,
6297506,,,,,
6297406,,,,,
6297306,,,,,
6297206,,,,,
6297106,,,,,
6297006,,,,,
6296906,,,,,
6273306,,,,,
6273206,,,,,
6273106,,,,,
6273006,,,,,
6272906,,,,,
6272806,,,,,
6272706,,,,,
6272606,,,,,
6272506,,,,,
6272406,,,,,
6272106,,,,,
6272006,,,,,
6271906,,,,,
6271806,,,,,
6271506,,,,,
6271406,,,,,
6271306,,,,,
6271206,,,,,
6271106,,,,,
6271006,,,,,
6270906,,,,,
6270806,,,,,
6296806,,,,,
6296706,,,,,
6296606,,,,,
6296506,,,,,
6296406,,,,,
6296306,,,,,
6296206,,,,,
6296106,,,,,
6296006,,,,,
6295906,,,,,
6295806,,,,,
6295706,,,,,
6295606,,,,,
6295506,,,,,
6295406,,,,,
6295306,,,,,
6308106,,,,,
6308006,,,,,
6307906,,,,,
6307806,,,,,
6307706,,,,,
6307606,,,,,
6307506,,,,,
6307306,,,,,
6307206,,,,,
6307106,,,,,
6307006,,,,,
6306706,,,,,
6306606,,,,,
6306506,,,,,
6306406,,,,,
6306306,,,,,
6306206,,,,,
6306106,,,,,
6306006,,,,,
6305906,,,,,
6305806,,,,,
6307406,,,,,
6305606,,,,,
6305506,,,,,
6305406,,,,,
6305306,,,,,
6306906,,,,,
6305206,,,,,
6280106,,,,,
6280006,,,,,
6279906,,,,,
6279806,,,,,
6279706,,,,,
6279606,,,,,
6279506,,,,,
6279406,,,,,
6279306,,,,,
6285906,,,,,
6258906,,,,,
6258806,,,,,
6258706,,,,,
6258606,,,,,
6258506,,,,,
6258406,,,,,
6258306,,,,,
6258206,,,,,
6257906,,,,,
6257806,,,,,
6257706,,,,,
6257606,,,,,
6257506,,,,,
6257406,,,,,
6253806,,,,,
6253706,,,,,
6253606,,,,,
6253506,,,,,
6253306,,,,,
6253206,,,,,
6253106,,,,,
6253406,,,,,
6253006,,,,,
6252906,,,,,
6252806,,,,,
6252706,,,,,
6252606,,,,,
6252506,,,,,
6252406,,,,,
6252306,,,,,
6257106,,,,,
6252206,,,,,
6257006,,,,,
6256906,,,,,
6256806,,,,,
6256606,,,,,
6256506,,,,,
6256406,,,,,
6256306,,,,,
6256206,,,,,
6256106,,,,,
6256006,,,,,
6255906,,,,,
6255806,,,,,
6255706,,,,,
6255506,,,,,
6255406,,,,,
6255306,,,,,
6255206,,,,,
6255106,,,,,
6255006,,,,,
6256706,,,,,
6254806,,,,,
6254706,,,,,
6254606,,,,,
6254506,,,,,
6254406,,,,,
6254306,,,,,
6254206,,,,,
6254106,,,,,
6254006,,,,,
6260806,,,,,
6260706,,,,,
6260606,,,,,
6260506,,,,,
6260406,,,,,
6260306,,,,,
6260206,,,,,
6260106,,,,,
6259806,,,,,
6259706,,,,,
6259506,,,,,
6259406,,,,,
6259306,,,,,
6259206,,,,,
6259106,,,,,
6259006,,,,,
6260006,,,,,
6259906,,,,,
5803506,,,,,
5504506,,,,,
5504406,,,,,
5504306,,,,,
5504206,,,,,
5504106,,,,,
5504006,,,,,
5503906,,,,,
5503706,,,,,
5503606,,,,,
5503506,,,,,
5503406,,,,,
5503306,,,,,
5503206,,,,,
5503106,,,,,
5503006,,,,,
5502906,,,,,
5502806,,,,,
5502706,,,,,
5502606,,,,,
5502506,,,,,
5502406,,,,,
5502306,,,,,
5502206,,,,,
5502106,,,,,
5502006,,,,,
5501906,,,,,
5501806,,,,,
5501706,,,,,
5501606,,,,,
5501506,,,,,
5501406,,,,,
5501306,,,,,
5501206,,,,,
5501106,,,,,
5501006,,,,,
5500906,,,,,
5500706,,,,,
5500606,,,,,
5500506,,,,,
5500406,,,,,
5500306,,,,,
5500206,,,,,
5500106,,,,,
5500006,,,,,
5499906,,,,,
5499806,,,,,
5499706,,,,,
5499606,,,,,
5499506,,,,,
5499406,,,,,
5499306,,,,,
5499206,,,,,
5499106,,,,,
5499006,,,,,
5498906,,,,,
5498806,,,,,
5498706,,,,,
5498606,,,,,
5498506,,,,,
5498406,,,,,
5498306,,,,,
5498206,,,,,
5498006,,,,,
5700006,,,,,
5698906,,,,,
5528106,,,,,
5528006,,,,,
5527806,,,,,
5527706,,,,,
5527606,,,,,
5527506,,,,,
5527406,,,,,
5527306,,,,,
5527206,,,,,
5527106,,,,,
5527006,,,,,
5526906,,,,,
5526806,,,,,
5526706,,,,,
5526606,,,,,
5526506,,,,,
8596506,,,,,
8596406,,,,,
8596306,,,,,
8295306,,,,,
8606706,,,,,
7122506,,,,,
7115206,,,,,
7114906,,,,,
7122006,,,,,
7115306,,,,,
7114806,,,,,
7170806,,,,,
7103606,,,,,
7103406,,,,,
7100506,,,,,
7093306,,,,,
6283406,,,,,
6283306,,,,,
6283106,,,,,
6283006,,,,,
5526406,,,,,
5526306,,,,,
5526206,,,,,
5526106,,,,,
5526006,,,,,
5525906,,,,,
5525806,,,,,
5525706,,,,,
5525606,,,,,
5525506,,,,,
5525406,,,,,
5525306,,,,,
5525206,,,,,
5525106,,,,,
5525006,,,,,
5524906,,,,,
5524806,,,,,
5524706,,,,,
5524606,,,,,
5524506,,,,,
5524406,,,,,
5524306,,,,,
5524206,,,,,
5524106,,,,,
5524006,,,,,
5523906,,,,,
5523806,,,,,
5523706,,,,,
5523606,,,,,
5523306,,,,,
5523206,,,,,
5523106,,,,,
5523006,,,,,
5522906,,,,,
5522806,,,,,
5522706,,,,,
5522606,,,,,
5522506,,,,,
5522406,,,,,
5522306,,,,,
5697906,,,,,
5533606,,,,,
5774006,,,,,
5773606,,,,,
5730706,,,,,
5768406,,,,,
5723906,,,,,
5757806,,,,,
5757206,,,,,
5757106,,,,,
5756606,,,,,
5756406,,,,,
5756106,,,,,
5775406,,,,,
5774806,,,,,
5721906,,,,,
5599506,,,,,
5385306,,,,,
4759106,,,,,
4759006,,,,,
4758906,,,,,
4758806,,,,,
4758706,,,,,
4758606,,,,,
4758506,,,,,
4758406,,,,,
4758306,,,,,
4758206,,,,,
4758106,,,,,
4758006,,,,,
4757906,,,,,
4757706,,,,,
4757606,,,,,
4757506,,,,,
4757406,,,,,
4757306,,,,,
4757206,,,,,
4757106,,,,,
4757006,,,,,
4756806,,,,,
4756706,,,,,
4756606,,,,,
4779906,,,,,
4779806,,,,,
4779606,,,,,
4779506,,,,,
4779406,,,,,
4779306,,,,,
4779206,,,,,
4779106,,,,,
4779006,,,,,
4778906,,,,,
4778806,,,,,
4778506,,,,,
4778206,,,,,
4778106,,,,,
4778006,,,,,
4777906,,,,,
4777806,,,,,
4777706,,,,,
4777606,,,,,
4777506,,,,,
4777406,,,,,
4757806,,,,,
4778406,,,,,
4778306,,,,,
4778706,,,,,
4769606,,,,,
4769506,,,,,
4769406,,,,,
4769306,,,,,
4769206,,,,,
4769106,,,,,
4769006,,,,,
4768906,,,,,
4768806,,,,,
4778606,,,,,
4768706,,,,,
4768606,,,,,
4768506,,,,,
4768406,,,,,
4768306,,,,,
4768206,,,,,
4768106,,,,,
4768006,,,,,
4767906,,,,,
4767806,,,,,
4767706,,,,,
4767606,,,,,
4767506,,,,,
4767406,,,,,
4767306,,,,,
4767206,,,,,
4767106,,,,,
4756506,,,,,
4756406,,,,,
4756306,,,,,
4756206,,,,,
4756106,,,,,
4756006,,,,,
4755906,,,,,
4755806,,,,,
4755706,,,,,
4755606,,,,,
4755406,,,,,
4755306,,,,,
4754906,,,,,
4777306,,,,,
4777206,,,,,
4777106,,,,,
4777006,,,,,
4776906,,,,,
4776806,,,,,
4776706,,,,,
4776606,,,,,
4776506,,,,,
4776206,,,,,
4776106,,,,,
4776006,,,,,
4775806,,,,,
4775706,,,,,
4775606,,,,,
4775506,,,,,
4775406,,,,,
4775306,,,,,
4775206,,,,,
4775106,,,,,
4775006,,,,,
4774906,,,,,
4774806,,,,,
4755506,,,,,
4776406,,,,,
4779706,,,,,
4776306,,,,,
4767006,,,,,
4775906,,,,,
4766906,,,,,
4766806,,,,,
4766706,,,,,
4766606,,,,,
4766506,,,,,
4766406,,,,,
4766306,,,,,
4766206,,,,,
4766106,,,,,
4766006,,,,,
4765906,,,,,
4765806,,,,,
4765706,,,,,
4765606,,,,,
4765506,,,,,
4765406,,,,,
4765306,,,,,
4765206,,,,,
4765106,,,,,
4765006,,,,,
4764906,,,,,
4764806,,,,,
6279206,,,,,
6279106,,,,,
6279006,,,,,
6278906,,,,,
6278806,,,,,
6305006,,,,,
6304906,,,,,
6304806,,,,,
6304706,,,,,
6304606,,,,,
6304506,,,,,
6304406,,,,,
6304306,,,,,
6304206,,,,,
6304106,,,,,
6304006,,,,,
6303906,,,,,
6303806,,,,,
6303706,,,,,
6303606,,,,,
6303506,,,,,
6303406,,,,,
6303306,,,,,
6303106,,,,,
6303006,,,,,
6302906,,,,,
6302806,,,,,
6302606,,,,,
6302506,,,,,
6278706,,,,,
6278606,,,,,
6278506,,,,,
6278406,,,,,
6278306,,,,,
6278206,,,,,
6278106,,,,,
6278006,,,,,
6277906,,,,,
6277806,,,,,
6277706,,,,,
6277606,,,,,
6277506,,,,,
6277406,,,,,
6277306,,,,,
6277206,,,,,
6277106,,,,,
6326806,,,,,
6325706,,,,,
6300106,,,,,
6302406,,,,,
6302106,,,,,
6301906,,,,,
6301706,,,,,
6301606,,,,,
6301506,,,,,
6301406,,,,,
6301306,,,,,
6301206,,,,,
6301106,,,,,
6301006,,,,,
6300906,,,,,
6300806,,,,,
6300506,,,,,
6300406,,,,,
6300306,,,,,
6300206,,,,,
6287106,,,,,
6276906,,,,,
6276806,,,,,
6276606,,,,,
6276506,,,,,
6276406,,,,,
6276306,,,,,
6276206,,,,,
6276106,,,,,
6276006,,,,,
6300006,,,,,
6299906,,,,,
6299806,,,,,
6299706,,,,,
6299606,,,,,
6299506,,,,,
6287006,,,,,
6286906,,,,,
6286806,,,,,
6286706,,,,,
6286606,,,,,
6286506,,,,,
6286206,,,,,
6286106,,,,,
6286006,,,,,
4764706,,,,,
4764606,,,,,
4764506,,,,,
4774706,,,,,
4774606,,,,,
4774506,,,,,
4774406,,,,,
4774306,,,,,
4774206,,,,,
4774106,,,,,
4774006,,,,,
4773906,,,,,
4773806,,,,,
4773706,,,,,
4773606,,,,,
4795306,,,,,
4795206,,,,,
4795106,,,,,
4794906,,,,,
4794806,,,,,
4794706,,,,,
4794606,,,,,
4794506,,,,,
4794406,,,,,
4794306,,,,,
4794206,,,,,
4794106,,,,,
4794006,,,,,
4793906,,,,,
4793806,,,,,
4793706,,,,,
4793606,,,,,
4793506,,,,,
4793406,,,,,
4793306,,,,,
4793206,,,,,
4793106,,,,,
4790406,,,,,
4792806,,,,,
4792706,,,,,
4792606,,,,,
4792506,,,,,
4792406,,,,,
4792306,,,,,
4792206,,,,,
4792106,,,,,
4792006,,,,,
4791906,,,,,
4791806,,,,,
4791706,,,,,
4792906,,,,,
4791606,,,,,
4791506,,,,,
4791406,,,,,
4791306,,,,,
4791206,,,,,
4791106,,,,,
4791006,,,,,
4790906,,,,,
4790806,,,,,
4790706,,,,,
4790606,,,,,
4790506,,,,,
