studium_id,BI-PA1,BI-PAI,BI-CAO,BI-PS1,BI-MLO,BI-ZMA,BI-PA2,BI-DBS,BI-SAP,BI-LIN,BI-AG1,BI-AAG,BI-ZDM,BI-OSY,BI-PSI,BI-BEZ,BI-PST,BI-DPR,BI-SI1.2,BI-EMP,prumer
15603606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15550206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15606406,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
16188106,4.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.8333333333333335
16184606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
16190006,4.0,2.0,1.5,2.5,4.0,4.0,4.0,4.0,,4.0,,,,,,,,,,,3.3333333333333335
16192506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
16184906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
16193706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
16188906,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
16185106,4.0,2.5,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.75
14307506,2.5,2.5,1.5,3.0,2.0,2.0,4.0,2.0,4.0,4.0,,4.0,2.5,,4.0,4.0,,,,,3.0
16195206,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,4.0
16195006,4.0,2.0,1.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.45
16194906,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.8333333333333335
16194806,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.3333333333333335
16194606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
16194006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
16193806,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
16193606,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15605806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
16190906,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.4166666666666665
16186506,4.0,2.5,3.0,4.0,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,3.7222222222222223
16194106,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.8333333333333335
16182906,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.8333333333333335
16183406,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.4166666666666665
16194506,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.8333333333333335
15565906,4.0,2.5,1.5,3.0,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,3.4444444444444446
15568406,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
15568306,4.0,2.5,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.55
15567706,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
15567506,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.4166666666666665
15567306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15597306,4.0,3.0,1.0,2.5,4.0,4.0,4.0,4.0,1.0,4.0,,,,,,,,,,,3.15
15596606,4.0,3.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.3333333333333335
15596506,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.3333333333333335
15596306,3.0,2.5,1.5,4.0,,4.0,4.0,,4.0,,,,,,,,,,,,3.2857142857142856
15566806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15566606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15566106,4.0,2.0,1.0,2.5,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.2
15565506,4.0,4.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.75
15624006,4.0,2.5,1.5,2.5,4.0,2.5,,4.0,4.0,4.0,,,,,,,,,,,3.2222222222222223
15624606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15624306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15595406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15595106,,,,,,,,,,3.0,2.5,,3.0,,,,4.0,1.5,,,2.8
15594506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15594106,4.0,2.5,1.5,3.0,4.0,2.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.3
15593706,4.0,2.5,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.25
15564906,3.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.2
15564706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15564306,4.0,2.0,1.0,4.0,2.5,4.0,,,,,,,,,,,,,,,2.9166666666666665
15563306,4.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5
15623406,4.0,1.5,4.0,4.0,2.0,2.5,,4.0,4.0,4.0,,,,,,,,,,4.0,3.4
15622806,3.0,2.5,1.0,4.0,4.0,4.0,4.0,2.0,2.5,2.5,,,,,,,,,,,2.95
15622206,4.0,4.0,,4.0,,4.0,,,,,,,,,,,,,,,4.0
15592806,3.0,2.0,1.0,2.0,2.0,4.0,4.0,1.5,2.5,4.0,4.0,4.0,,,,,,,,,2.8333333333333335
15590606,2.5,,,,,,4.0,4.0,,4.0,4.0,3.0,4.0,4.0,4.0,4.0,,,4.0,,3.772727272727273
15562906,4.0,2.0,1.0,3.0,2.5,4.0,4.0,2.0,1.0,4.0,4.0,4.0,,,,,,,,,2.9583333333333335
15561306,4.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.5
15593206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15593106,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
15592606,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.4166666666666665
15592206,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
15562306,4.0,3.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
15562106,,,,,,,,,,,,,,,,,,,,,
15561806,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.4166666666666665
15561506,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15622006,,,,,,,,,,,,,,,,,,,,,
15621006,,,,,,,,,,,,,,,,,,,,,
15620806,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.8333333333333335
15591606,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.4166666666666665
15591506,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.4166666666666665
15591306,3.0,1.5,1.0,2.5,2.0,4.0,4.0,1.5,4.0,4.0,,,,,,,,,,,2.75
15590706,,,,,,,,,,,,,,,,,,,,,
15590506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15618906,3.0,2.0,,,,,4.0,3.0,2.5,4.0,4.0,2.5,4.0,,4.0,,4.0,,,1.5,3.2083333333333335
15589006,1.5,2.5,1.0,2.0,2.5,4.0,,2.0,2.5,4.0,,4.0,,,,,,,,,2.6
15619406,4.0,2.5,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.55
15589606,4.0,3.0,1.0,4.0,2.5,4.0,4.0,2.5,3.0,4.0,,,,,,,,,,,3.2
15559206,4.0,2.5,1.5,4.0,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,3.4444444444444446
15560806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15559906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15559806,4.0,2.5,1.5,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.5
15619906,,,,,,,,,,,,,,,,,,,,,
15619106,4.0,3.0,3.0,3.0,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,3.6666666666666665
15618706,4.0,,,2.0,,,,,,,,4.0,4.0,,,,,,,,3.5
15589506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15589306,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15588406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15588206,4.0,2.5,1.5,4.0,4.0,,,,,,,,,,,,,,,,3.2
15617406,4.0,2.0,1.0,3.0,3.0,4.0,,3.0,4.0,4.0,,,4.0,,,,,,,,3.2
15587306,4.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,3.0,,,4.0,,,4.0,,,,,,3.1818181818181817
15586306,,,,,,,,,,,2.5,,,,,,,,,2.5,2.5
15617206,,,,3.0,,,1.5,2.0,,4.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,,2.5,,2.9166666666666665
15587406,3.0,3.0,1.0,2.5,1.5,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,3.1538461538461537
15558806,4.0,1.5,1.5,2.0,4.0,4.0,,,,,,,,,,,,,,,2.8333333333333335
15558606,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.4166666666666665
15558306,,3.0,1.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.5
15557806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15579606,,,,,,,,,,,,,,,,,,,,,
15579506,4.0,3.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.3333333333333335
15579306,,,,,,,,,,,4.0,4.0,,,,,,,,,4.0
15578806,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15607506,2.5,3.0,1.5,3.0,2.5,4.0,4.0,2.5,3.0,4.0,4.0,,,,,,,,,,3.090909090909091
15550006,4.0,2.0,1.0,3.0,2.5,4.0,,1.5,3.0,4.0,4.0,4.0,,,,,,,,,3.0
15577306,4.0,3.0,,3.0,4.0,4.0,,4.0,4.0,,,,,,3.0,,,,,,3.625
15607006,3.0,2.5,1.0,2.5,2.5,4.0,3.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,1.0,2.8461538461538463
15617306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15616906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15616706,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15616506,,,,,,,,,,,3.0,2.5,3.0,,,,3.0,2.5,,,2.8
15587106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15586906,4.0,4.0,4.0,3.0,4.0,4.0,,,,,,,,,,,,,,,3.8333333333333335
15586806,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.6666666666666665
15586706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15557306,4.0,2.5,2.5,3.0,4.0,4.0,,,,,,,,,,,,,,,3.3333333333333335
15557206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15556906,4.0,2.5,1.5,4.0,1.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.35
15584306,3.0,,,3.0,4.0,4.0,4.0,4.0,3.0,,,4.0,,,,,,,,,3.625
15585206,4.0,1.5,1.5,1.5,2.0,4.0,,1.5,4.0,4.0,,,,,,,,,,4.0,2.8
15615806,4.0,2.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.25
15615506,4.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5
15615406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15615106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15615006,4.0,2.5,1.5,4.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.45
15555406,4.0,3.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
15555206,4.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
15583606,4.0,2.5,1.0,3.0,4.0,4.0,4.0,1.5,3.0,4.0,4.0,4.0,4.0,,,,,,,,3.3076923076923075
15582706,,3.0,,,,,4.0,2.5,,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,,2.0,1.5,3.230769230769231
15613206,2.0,3.0,,1.5,2.0,4.0,2.5,4.0,2.5,4.0,4.0,4.0,4.0,,,,,,,,3.125
15554306,2.5,2.0,1.0,2.5,2.5,4.0,,2.0,2.5,4.0,,4.0,4.0,,,,,,,,2.8181818181818183
15554106,4.0,2.5,2.5,3.0,4.0,4.0,4.0,2.5,3.0,4.0,,4.0,4.0,,,,,,,,3.4583333333333335
15613406,,,,3.0,,4.0,,,,4.0,,4.0,,4.0,,3.0,4.0,,2.0,1.5,3.2777777777777777
15552806,4.0,1.5,1.0,3.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.2
15554506,4.0,3.0,2.5,4.0,2.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.55
15613806,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15613606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15613306,,,,,,,,,,,4.0,4.0,4.0,,,,,,,,4.0
15612806,4.0,3.0,1.0,4.0,3.0,4.0,,,,,,,,,,,,,,,3.1666666666666665
15584006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15583406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15583106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15582906,4.0,2.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.25
15582406,4.0,2.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.4166666666666665
15582206,,,,,,,,,,,,,,,,,,,,,
15554006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15611306,2.5,2.0,1.5,2.5,4.0,4.0,4.0,2.0,3.0,,,4.0,4.0,,4.0,,,,,,3.125
15611406,3.0,2.0,1.5,2.5,4.0,4.0,4.0,2.0,1.0,4.0,,,,,,,,,,2.5,2.772727272727273
15552506,4.0,2.0,1.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.45
15580606,4.0,3.0,1.0,2.5,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.45
15612306,4.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5
15612006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15611806,4.0,2.5,1.0,2.5,4.0,4.0,,,,,,,,,,,,,,,3.0
15611106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15582106,4.0,1.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.1666666666666665
15581506,4.0,2.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.4166666666666665
15580506,4.0,4.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.6666666666666665
15580406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15552406,4.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
15552206,,,,,,,,,,,,,,,,,,,,,
15552006,4.0,3.0,1.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.55
15551306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15551006,4.0,2.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.25
15570306,4.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.3
15597206,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.6666666666666665
14722006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14949206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14949106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14948906,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.5,4.0,,,,,,,,,,,3.65
14765806,2.0,3.0,1.5,2.0,2.5,4.0,2.0,2.5,2.5,4.0,,,4.0,,4.0,,,,,,2.8333333333333335
14814406,4.0,2.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.25
13679206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
13679106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
13679006,4.0,4.0,1.5,4.0,,4.0,,,,,,,,,,,,,,,3.5
13678906,2.0,3.0,1.0,1.5,4.0,4.0,2.5,2.0,1.0,4.0,,,4.0,,,,,,,,2.6363636363636362
13678806,4.0,2.5,1.0,4.0,2.5,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.3
13678706,3.0,1.5,1.0,2.5,2.5,2.5,2.5,3.0,3.0,4.0,4.0,4.0,,4.0,3.0,,,,,,2.892857142857143
13678606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
13626706,3.0,1.5,1.0,3.0,2.0,2.5,4.0,2.5,2.0,4.0,4.0,4.0,4.0,,4.0,,,,4.0,4.0,3.09375
14812606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14812406,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.6666666666666665
14812306,4.0,3.0,1.0,4.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.45
14812206,3.0,2.0,1.5,1.5,2.5,2.5,2.0,2.5,2.0,4.0,4.0,3.0,,,3.0,,,,,,2.576923076923077
14811906,,,,3.0,2.0,2.5,4.0,,2.0,4.0,3.0,2.0,3.0,4.0,3.0,2.5,2.5,4.0,3.0,1.5,2.875
14811806,4.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
14811606,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14811506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14811406,1.5,1.5,2.5,1.0,2.5,4.0,2.0,,2.5,4.0,4.0,,4.0,,,2.0,4.0,,,1.0,2.607142857142857
14811306,4.0,4.0,1.0,3.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.45
14811206,4.0,3.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.3333333333333335
14811106,4.0,2.5,1.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,,,,,,,,,,,3.15
14811006,2.5,2.5,1.0,1.5,4.0,4.0,4.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,3.230769230769231
14810906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14812106,4.0,2.5,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.75
14810706,4.0,1.5,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.3333333333333335
14810606,,2.5,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.1
14810506,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14810306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14810206,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14810006,4.0,2.0,1.5,3.0,2.5,4.0,,,,,,,,,,,,,,,2.8333333333333335
14809806,,,,,,4.0,,,,,4.0,4.0,,,,,,,,,4.0
14809706,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14809606,,,,,,,,,,2.5,2.0,2.5,3.0,3.0,3.0,3.0,4.0,,2.5,,2.8333333333333335
14809306,3.0,3.0,1.5,2.5,2.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,,,4.0,3.5
14809206,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14809106,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.8333333333333335
14809906,4.0,2.5,2.0,2.5,4.0,4.0,,4.0,,,,,,,,,,,,4.0,3.375
14808906,1.5,3.0,1.0,3.0,2.0,2.5,4.0,2.5,2.0,4.0,4.0,4.0,3.0,,4.0,4.0,,,,,2.966666666666667
14809006,,,,,4.0,,4.0,4.0,4.0,,,,,,4.0,4.0,4.0,,2.5,,3.8125
14808606,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.6666666666666665
14808506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14808306,3.0,3.0,1.0,2.5,2.5,2.0,4.0,2.0,1.0,2.5,,4.0,2.5,,4.0,4.0,,,,1.5,2.6333333333333333
14808206,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14808106,4.0,3.0,1.5,4.0,4.0,3.0,4.0,3.0,3.0,4.0,,4.0,4.0,,,,,,,4.0,3.5
14808006,4.0,2.5,1.5,3.0,2.5,4.0,,4.0,3.0,4.0,,4.0,4.0,,,,,,,4.0,3.375
14807906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14807806,4.0,3.0,,4.0,4.0,4.0,,,,,,,,,,,,,,,3.8
14807706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14807606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
15624806,,,,,,2.5,,2.5,,4.0,4.0,1.0,4.0,4.0,4.0,2.5,4.0,,2.5,,3.1818181818181817
15595306,4.0,4.0,1.5,4.0,4.0,,4.0,4.0,4.0,4.0,,,,,,,,,,,3.7222222222222223
14807406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14807306,2.5,3.0,1.5,2.5,2.0,4.0,4.0,4.0,2.5,4.0,2.5,2.0,4.0,,4.0,4.0,,,,,3.1
14806506,2.0,3.0,1.0,3.0,2.5,1.5,3.0,2.5,1.0,2.0,3.0,2.5,4.0,4.0,4.0,4.0,,,4.0,4.0,2.8333333333333335
14807106,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14807006,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.4166666666666665
14806906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14806806,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14806706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14806406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14806306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14806206,,3.0,,,,,,,,,4.0,4.0,,,,,,,,1.5,3.125
14806106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14806006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14805906,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
14805806,4.0,2.5,1.0,4.0,2.5,2.5,4.0,2.5,2.5,4.0,4.0,4.0,4.0,,,,,,,,3.1923076923076925
14805706,,,,2.0,,2.5,,,,3.0,3.0,2.5,,3.0,2.5,2.5,3.0,2.0,2.0,,2.5454545454545454
14805606,4.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
14805506,2.5,2.5,1.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,2.5,3.1153846153846154
14805406,4.0,3.0,3.0,4.0,4.0,3.0,,,,,,,,,,,,,,,3.5
14804606,2.5,2.5,1.5,1.0,2.5,2.0,1.5,2.0,1.0,4.0,2.5,4.0,2.5,4.0,2.0,4.0,4.0,,1.5,4.0,2.5789473684210527
14803506,3.0,1.5,1.0,1.0,2.0,1.5,1.0,2.0,2.0,4.0,2.0,1.5,,3.0,2.5,4.0,,,,,2.1333333333333333
14805106,4.0,3.0,1.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.55
14805006,,2.5,,,2.0,,,,,,2.0,4.0,4.0,,,,,,,,2.9
14804906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14804806,4.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.4
14804706,3.0,2.5,2.5,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.4
14804506,2.5,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,4.0,,,3.45
14804406,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.3333333333333335
14804306,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.8333333333333335
14803606,3.0,2.5,1.0,3.0,4.0,4.0,4.0,4.0,2.5,4.0,,,,,,,,,,,3.2
14801806,3.0,3.0,1.5,2.5,2.5,4.0,4.0,2.5,1.0,4.0,4.0,3.0,,,2.5,,,,,2.0,2.8214285714285716
14803406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14803306,4.0,,1.5,4.0,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,,4.0,3.611111111111111
14803206,4.0,3.0,1.5,4.0,1.5,2.0,,4.0,4.0,4.0,,,,,,,,,,,3.111111111111111
14803106,2.5,,,,4.0,4.0,,,,,,4.0,4.0,,,,,,2.0,4.0,3.5
14803006,4.0,2.5,,4.0,4.0,4.0,,,,,,,,,,,,,,,3.7
14802906,4.0,2.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.4166666666666665
14802806,4.0,1.5,1.0,2.5,1.5,2.0,,3.0,1.0,2.5,,,2.0,,,,,,,,2.1
14802606,4.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.4
14802506,3.0,3.0,1.5,3.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.3
14802406,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.5833333333333335
14802306,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,4.0
14802206,4.0,,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,,3.7
14802106,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,3.6666666666666665
