"predmet_id";"studijni_plan_id";"kod_predmetu";"nazev_predmetu";"studijni_plan_kod";"studijni_plan_nazev_cs";"pocet_kreditu";"typ_predmetu";"forma_studia";"uroven_studia";"zpusob_zakonceni";"jazyk_vyuky";"cislo_dop_sem"
"1432406";"30000326";"MI-KYB";"Kybernalita";"MI-WSI-SI";"Zaměření Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2010";"4";"P";"P";"M";"ZK";"CS";"1"
"1435206";"30000326";"MI-RUN";"Runtime systémy";"MI-WSI-SI";"Zaměření Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"3"
"1433506";"30000326";"MI-CIO";"Podpora IT byznysu a role CIO";"MI-WSI-SI";"Zaměření Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2010";"3";"PO;";"P";"M";"ZK";"CS";"4"
"1499406";"30000326";"MI-MPR";"Magisterský projekt";"MI-WSI-SI";"Zaměření Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2010";"7";"P";"P";"M";"Z";"";"3"
"1434006";"30000326";"MI-DPO";"Návrhové vzory a OOP";"MI-WSI-SI";"Zaměření Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"1"
"1434206";"30000326";"MI-FME";"Formální metody a specifikace";"MI-WSI-SI";"Zaměření Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"2"
"1432906";"30000326";"MI-NUR";"Návrh uživatelského rozhraní";"MI-WSI-SI";"Zaměření Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"3"
"1435806";"30000326";"MI-IBE";"Informační bezpečnost";"MI-WSI-SI";"Zaměření Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2010";"2";"P";"P";"M";"ZK";"CS";"3"
"1431706";"30000326";"MI-PRM";"Projektové manažerství";"MI-WSI-SI";"Zaměření Softwarové inženýrství - verze pro ty, kteří se zapsali v roce 2010";"3";"P";"P";"M";"Z";"CS";"2"
"1432506";"30000328";"MI-PAA";"Problémy a algoritmy";"MI-PB";"Počítačová bezpečnost - verze pro ty, kteří se zapsali v roce 2010";"5";"PO";"P";"M";"Z,ZK";"CS";"3"
"1495306";"30000328";"MI-DIP";"Magisterská práce";"MI-PB";"Počítačová bezpečnost - verze pro ty, kteří se zapsali v roce 2010";"23";"P";"P";"M";"Z";"OO";"4"
"1492306";"30000328";"MI-SIB";"Síťová bezpečnost";"MI-PB";"Počítačová bezpečnost - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"3"
"1435706";"30000328";"MI-BHW";"Bezpečnost a technické prostředky";"MI-PB";"Počítačová bezpečnost - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"2"
"1432306";"30000328";"MI-KRY";"Pokročilá kryptologie";"MI-PB";"Počítačová bezpečnost - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"1"
"1431406";"30000328";"MI-TES";"Teorie systémů";"MI-PB";"Počítačová bezpečnost - verze pro ty, kteří se zapsali v roce 2010";"5";"P";"P";"M";"Z,ZK";"CS";"1"
"1434606";"30000328";"MI-MPI";"Matematika pro informatiku";"MI-PB";"Počítačová bezpečnost - verze pro ty, kteří se zapsali v roce 2010";"7";"P";"P";"M";"Z,ZK";"CS";"2"
"1433306";"30000328";"MI-AAK";"Aritmetika a kódy";"MI-PB";"Počítačová bezpečnost - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"2"
"1434906";"30000328";"MI-PAR";"Paralelní algoritmy a systémy";"MI-PB";"Počítačová bezpečnost - verze pro ty, kteří se zapsali v roce 2010";"6";"P";"P";"M";"Z,ZK";"CS";"1"
"1431706";"30000328";"MI-PRM";"Projektové manažerství";"MI-PB";"Počítačová bezpečnost - verze pro ty, kteří se zapsali v roce 2010";"3";"P";"P";"M";"Z";"CS";"2"
"1435806";"30000328";"MI-IBE";"Informační bezpečnost";"MI-PB";"Počítačová bezpečnost - verze pro ty, kteří se zapsali v roce 2010";"2";"P";"P";"M";"ZK";"CS";"3"
"1432406";"30000328";"MI-KYB";"Kybernalita";"MI-PB";"Počítačová bezpečnost - verze pro ty, kteří se zapsali v roce 2010";"4";"P";"P";"M";"ZK";"CS";"1"
"1433506";"30000328";"MI-CIO";"Podpora IT byznysu a role CIO";"MI-PB";"Počítačová bezpečnost - verze pro ty, kteří se zapsali v roce 2010";"3";"PO;";"P";"M";"ZK";"CS";"4"
"1499406";"30000328";"MI-MPR";"Magisterský projekt";"MI-PB";"Počítačová bezpečnost - verze pro ty, kteří se zapsali v roce 2010";"7";"P";"P";"M";"Z";"";"3"
"1431006";"30000328";"MI-GEN";"Generování kódu";"MI-PB";"Počítačová bezpečnost - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"2"
"1433606";"30000328";"MI-BPR";"Bezpečnost a bezpečné programování";"MI-PB";"Počítačová bezpečnost - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"3"
"1431606";"30000328";"MI-SPI";"Statistika pro informatiku";"MI-PB";"Počítačová bezpečnost - verze pro ty, kteří se zapsali v roce 2010";"7";"P";"P";"M";"Z,ZK";"CS";"1"
"1432206";"30000328";"MI-MTI";"Moderní technologie Internetu";"MI-PB";"Počítačová bezpečnost - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"1"
"1432406";"30000329";"MI-KYB";"Kybernalita";"MI-PCS";"Projektování číslicových systémů - verze pro ty, kteří se zapsali v roce 2010";"4";"P";"P";"M";"ZK";"CS";"1"
"1433506";"30000329";"MI-CIO";"Podpora IT byznysu a role CIO";"MI-PCS";"Projektování číslicových systémů - verze pro ty, kteří se zapsali v roce 2010";"3";"PO;";"P";"M";"ZK";"CS";"4"
"1435806";"30000329";"MI-IBE";"Informační bezpečnost";"MI-PCS";"Projektování číslicových systémů - verze pro ty, kteří se zapsali v roce 2010";"2";"P";"P";"M";"ZK";"CS";"3"
"1431706";"30000329";"MI-PRM";"Projektové manažerství";"MI-PCS";"Projektování číslicových systémů - verze pro ty, kteří se zapsali v roce 2010";"3";"P";"P";"M";"Z";"CS";"2"
"1430706";"30000329";"MI-PAP";"Paralelní architektury počítačů";"MI-PCS";"Projektování číslicových systémů - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"2"
"1435706";"30000329";"MI-BHW";"Bezpečnost a technické prostředky";"MI-PCS";"Projektování číslicových systémů - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"2"
"1432106";"30000329";"MI-TSP";"Testování a spolehlivost";"MI-PCS";"Projektování číslicových systémů - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"3"
"1432606";"30000329";"MI-MAS";"Modelování a analýza systémů";"MI-PCS";"Projektování číslicových systémů - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"1"
"1434606";"30000329";"MI-MPI";"Matematika pro informatiku";"MI-PCS";"Projektování číslicových systémů - verze pro ty, kteří se zapsali v roce 2010";"7";"P";"P";"M";"Z,ZK";"CS";"2"
"1431306";"30000329";"MI-SOC";"Systémy na čipu";"MI-PCS";"Projektování číslicových systémů - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"3"
"1431606";"30000329";"MI-SPI";"Statistika pro informatiku";"MI-PCS";"Projektování číslicových systémů - verze pro ty, kteří se zapsali v roce 2010";"7";"P";"P";"M";"Z,ZK";"CS";"1"
"1432006";"30000329";"MI-NFA";"Návrh obvodů technologií FPGA a ASIC";"MI-PCS";"Projektování číslicových systémů - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"1"
"1431406";"30000329";"MI-TES";"Teorie systémů";"MI-PCS";"Projektování číslicových systémů - verze pro ty, kteří se zapsali v roce 2010";"5";"P";"P";"M";"Z,ZK";"CS";"1"
"1433306";"30000329";"MI-AAK";"Aritmetika a kódy";"MI-PCS";"Projektování číslicových systémů - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"2"
"1434906";"30000329";"MI-PAR";"Paralelní algoritmy a systémy";"MI-PCS";"Projektování číslicových systémů - verze pro ty, kteří se zapsali v roce 2010";"6";"P";"P";"M";"Z,ZK";"CS";"1"
"1432506";"30000329";"MI-PAA";"Problémy a algoritmy";"MI-PCS";"Projektování číslicových systémů - verze pro ty, kteří se zapsali v roce 2010";"5";"PO";"P";"M";"Z,ZK";"CS";"3"
"1499406";"30000329";"MI-MPR";"Magisterský projekt";"MI-PCS";"Projektování číslicových systémů - verze pro ty, kteří se zapsali v roce 2010";"7";"P";"P";"M";"Z";"";"3"
"1495306";"30000329";"MI-DIP";"Magisterská práce";"MI-PCS";"Projektování číslicových systémů - verze pro ty, kteří se zapsali v roce 2010";"23";"P";"P";"M";"Z";"OO";"4"
"1434506";"30000330";"MI-MDW";"Webové služby a middleware";"MI-PSS";"Počítačové systémy a sítě - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"1"
"1434906";"30000330";"MI-PAR";"Paralelní algoritmy a systémy";"MI-PSS";"Počítačové systémy a sítě - verze pro ty, kteří se zapsali v roce 2010";"6";"P";"P";"M";"Z,ZK";"CS";"1"
"1495306";"30000330";"MI-DIP";"Magisterská práce";"MI-PSS";"Počítačové systémy a sítě - verze pro ty, kteří se zapsali v roce 2010";"23";"P";"P";"M";"Z";"OO";"4"
"1430706";"30000330";"MI-PAP";"Paralelní architektury počítačů";"MI-PSS";"Počítačové systémy a sítě - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"2"
"1431606";"30000330";"MI-SPI";"Statistika pro informatiku";"MI-PSS";"Počítačové systémy a sítě - verze pro ty, kteří se zapsali v roce 2010";"7";"P";"P";"M";"Z,ZK";"CS";"1"
"1432406";"30000330";"MI-KYB";"Kybernalita";"MI-PSS";"Počítačové systémy a sítě - verze pro ty, kteří se zapsali v roce 2010";"4";"P";"P";"M";"ZK";"CS";"1"
"1435806";"30000330";"MI-IBE";"Informační bezpečnost";"MI-PSS";"Počítačové systémy a sítě - verze pro ty, kteří se zapsali v roce 2010";"2";"P";"P";"M";"ZK";"CS";"3"
"1432206";"30000330";"MI-MTI";"Moderní technologie Internetu";"MI-PSS";"Počítačové systémy a sítě - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"1"
"1431106";"30000330";"MI-POA";"Pokročilé architektury počítačových systémů";"MI-PSS";"Počítačové systémy a sítě - verze pro ty, kteří se zapsali v roce 2010";"4";"PZ";"P";"M";"Z,ZK";"CS";"2"
"1431406";"30000330";"MI-TES";"Teorie systémů";"MI-PSS";"Počítačové systémy a sítě - verze pro ty, kteří se zapsali v roce 2010";"5";"P";"P";"M";"Z,ZK";"CS";"1"
"1434606";"30000330";"MI-MPI";"Matematika pro informatiku";"MI-PSS";"Počítačové systémy a sítě - verze pro ty, kteří se zapsali v roce 2010";"7";"P";"P";"M";"Z,ZK";"CS";"2"
"1431706";"30000330";"MI-PRM";"Projektové manažerství";"MI-PSS";"Počítačové systémy a sítě - verze pro ty, kteří se zapsali v roce 2010";"3";"P";"P";"M";"Z";"CS";"2"
"1433506";"30000330";"MI-CIO";"Podpora IT byznysu a role CIO";"MI-PSS";"Počítačové systémy a sítě - verze pro ty, kteří se zapsali v roce 2010";"3";"PO;";"P";"M";"ZK";"CS";"4"
"1499406";"30000330";"MI-MPR";"Magisterský projekt";"MI-PSS";"Počítačové systémy a sítě - verze pro ty, kteří se zapsali v roce 2010";"7";"P";"P";"M";"Z";"";"3"
"1492306";"30000330";"MI-SIB";"Síťová bezpečnost";"MI-PSS";"Počítačové systémy a sítě - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"3"
"1432506";"30000330";"MI-PAA";"Problémy a algoritmy";"MI-PSS";"Počítačové systémy a sítě - verze pro ty, kteří se zapsali v roce 2010";"5";"PO";"P";"M";"Z,ZK";"CS";"3"
"1433706";"30000330";"MI-BPS";"Bezdrátové počítačové sítě";"MI-PSS";"Počítačové systémy a sítě - verze pro ty, kteří se zapsali v roce 2010";"4";"PO;";"P";"M";"Z,ZK";"CS";"2"
"1434106";"30000330";"MI-DSV";"Distribuované systémy a výpočty";"MI-PSS";"Počítačové systémy a sítě - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"3"
"1433906";"30000331";"MI-CPX";"Teorie složitosti";"MI-SP-SP";"Zaměření Systémové programování - verze pro ty, kteří se zapsali v roce 2010";"5";"PO";"P";"M";"Z,ZK";"CS";"3"
"1495306";"30000331";"MI-DIP";"Magisterská práce";"MI-SP-SP";"Zaměření Systémové programování - verze pro ty, kteří se zapsali v roce 2010";"23";"P";"P";"M";"Z";"OO";"4"
"1431506";"30000331";"MI-SYP";"Syntaktická analýza a překladače";"MI-SP-SP";"Zaměření Systémové programování - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"1"
"1434606";"30000331";"MI-MPI";"Matematika pro informatiku";"MI-SP-SP";"Zaměření Systémové programování - verze pro ty, kteří se zapsali v roce 2010";"7";"P";"P";"M";"Z,ZK";"CS";"2"
"1431006";"30000331";"MI-GEN";"Generování kódu";"MI-SP-SP";"Zaměření Systémové programování - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"2"
"1435206";"30000331";"MI-RUN";"Runtime systémy";"MI-SP-SP";"Zaměření Systémové programování - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"3"
"1432706";"30000331";"MI-EVY";"Efektivní vyhledávání v textech";"MI-SP-SP";"Zaměření Systémové programování - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"1"
"1433606";"30000331";"MI-BPR";"Bezpečnost a bezpečné programování";"MI-SP-SP";"Zaměření Systémové programování - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"3"
"1430906";"30000331";"MI-KOD";"Komprese dat";"MI-SP-SP";"Zaměření Systémové programování - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"2"
"1499406";"30000331";"MI-MPR";"Magisterský projekt";"MI-SP-SP";"Zaměření Systémové programování - verze pro ty, kteří se zapsali v roce 2010";"7";"P";"P";"M";"Z";"";"3"
"1432406";"30000331";"MI-KYB";"Kybernalita";"MI-SP-SP";"Zaměření Systémové programování - verze pro ty, kteří se zapsali v roce 2010";"4";"P";"P";"M";"ZK";"CS";"1"
"1434906";"30000331";"MI-PAR";"Paralelní algoritmy a systémy";"MI-SP-SP";"Zaměření Systémové programování - verze pro ty, kteří se zapsali v roce 2010";"6";"P";"P";"M";"Z,ZK";"CS";"1"
"1431706";"30000331";"MI-PRM";"Projektové manažerství";"MI-SP-SP";"Zaměření Systémové programování - verze pro ty, kteří se zapsali v roce 2010";"3";"P";"P";"M";"Z";"CS";"2"
"1433506";"30000331";"MI-CIO";"Podpora IT byznysu a role CIO";"MI-SP-SP";"Zaměření Systémové programování - verze pro ty, kteří se zapsali v roce 2010";"3";"PO;";"P";"M";"ZK";"CS";"4"
"1431406";"30000331";"MI-TES";"Teorie systémů";"MI-SP-SP";"Zaměření Systémové programování - verze pro ty, kteří se zapsali v roce 2010";"5";"P";"P";"M";"Z,ZK";"CS";"1"
"1435806";"30000331";"MI-IBE";"Informační bezpečnost";"MI-SP-SP";"Zaměření Systémové programování - verze pro ty, kteří se zapsali v roce 2010";"2";"P";"P";"M";"ZK";"CS";"3"
"1431906";"30000331";"MI-FLP";"Funkcionální a logické programování";"MI-SP-SP";"Zaměření Systémové programování - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"2"
"1431606";"30000331";"MI-SPI";"Statistika pro informatiku";"MI-SP-SP";"Zaměření Systémové programování - verze pro ty, kteří se zapsali v roce 2010";"7";"P";"P";"M";"Z,ZK";"CS";"1"
"1431506";"30000332";"MI-SYP";"Syntaktická analýza a překladače";"MI-SP-TI";"Zaměření Teoretická informatika - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"1"
"1432406";"30000332";"MI-KYB";"Kybernalita";"MI-SP-TI";"Zaměření Teoretická informatika - verze pro ty, kteří se zapsali v roce 2010";"4";"P";"P";"M";"ZK";"CS";"1"
"1431706";"30000332";"MI-PRM";"Projektové manažerství";"MI-SP-TI";"Zaměření Teoretická informatika - verze pro ty, kteří se zapsali v roce 2010";"3";"P";"P";"M";"Z";"CS";"2"
"1435806";"30000332";"MI-IBE";"Informační bezpečnost";"MI-SP-TI";"Zaměření Teoretická informatika - verze pro ty, kteří se zapsali v roce 2010";"2";"P";"P";"M";"ZK";"CS";"3"
"1433506";"30000332";"MI-CIO";"Podpora IT byznysu a role CIO";"MI-SP-TI";"Zaměření Teoretická informatika - verze pro ty, kteří se zapsali v roce 2010";"3";"PO;";"P";"M";"ZK";"CS";"4"
"1433406";"30000332";"MI-AVY";"Automaty ve vyhledávání v textech";"MI-SP-TI";"Zaměření Teoretická informatika - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"2"
"1434406";"30000332";"MI-LOM";"Lineární optimalizace a metody";"MI-SP-TI";"Zaměření Teoretická informatika - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"1"
"1433106";"30000332";"MI-MVI";"Metody výpočetní inteligence";"MI-SP-TI";"Zaměření Teoretická informatika - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"3"
"1434706";"30000332";"MI-NON";"Nelineární optimalizace a numerické metody";"MI-SP-TI";"Zaměření Teoretická informatika - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"3"
"1430806";"30000332";"MI-PAL";"Pokročilá algoritmizace";"MI-SP-TI";"Zaměření Teoretická informatika - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"2"
"1431906";"30000332";"MI-FLP";"Funkcionální a logické programování";"MI-SP-TI";"Zaměření Teoretická informatika - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"2"
"1433906";"30000332";"MI-CPX";"Teorie složitosti";"MI-SP-TI";"Zaměření Teoretická informatika - verze pro ty, kteří se zapsali v roce 2010";"5";"PO";"P";"M";"Z,ZK";"CS";"3"
"1431606";"30000332";"MI-SPI";"Statistika pro informatiku";"MI-SP-TI";"Zaměření Teoretická informatika - verze pro ty, kteří se zapsali v roce 2010";"7";"P";"P";"M";"Z,ZK";"CS";"1"
"1434606";"30000332";"MI-MPI";"Matematika pro informatiku";"MI-SP-TI";"Zaměření Teoretická informatika - verze pro ty, kteří se zapsali v roce 2010";"7";"P";"P";"M";"Z,ZK";"CS";"2"
"1431406";"30000332";"MI-TES";"Teorie systémů";"MI-SP-TI";"Zaměření Teoretická informatika - verze pro ty, kteří se zapsali v roce 2010";"5";"P";"P";"M";"Z,ZK";"CS";"1"
"1495306";"30000332";"MI-DIP";"Magisterská práce";"MI-SP-TI";"Zaměření Teoretická informatika - verze pro ty, kteří se zapsali v roce 2010";"23";"P";"P";"M";"Z";"OO";"4"
"1499406";"30000332";"MI-MPR";"Magisterský projekt";"MI-SP-TI";"Zaměření Teoretická informatika - verze pro ty, kteří se zapsali v roce 2010";"7";"P";"P";"M";"Z";"";"3"
"1434906";"30000332";"MI-PAR";"Paralelní algoritmy a systémy";"MI-SP-TI";"Zaměření Teoretická informatika - verze pro ty, kteří se zapsali v roce 2010";"6";"P";"P";"M";"Z,ZK";"CS";"1"
"1432806";"30000333";"MI-KDD";"Dobývání znalostí z databází";"MI-ZI";"Znalostní inženýrství - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"3"
"1434906";"30000333";"MI-PAR";"Paralelní algoritmy a systémy";"MI-ZI";"Znalostní inženýrství - verze pro ty, kteří se zapsali v roce 2010";"6";"P";"P";"M";"Z,ZK";"CS";"1"
"1499406";"30000333";"MI-MPR";"Magisterský projekt";"MI-ZI";"Znalostní inženýrství - verze pro ty, kteří se zapsali v roce 2010";"7";"P";"P";"M";"Z";"";"3"
"1495306";"30000333";"MI-DIP";"Magisterská práce";"MI-ZI";"Znalostní inženýrství - verze pro ty, kteří se zapsali v roce 2010";"23";"P";"P";"M";"Z";"OO";"4"
"1435106";"30000333";"MI-PDD";"Předzpracování dat";"MI-ZI";"Znalostní inženýrství - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"1"
"1431906";"30000333";"MI-FLP";"Funkcionální a logické programování";"MI-ZI";"Znalostní inženýrství - verze pro ty, kteří se zapsali v roce 2010";"4";"PO";"P";"M";"Z,ZK";"CS";"2"
"1432406";"30000333";"MI-KYB";"Kybernalita";"MI-ZI";"Znalostní inženýrství - verze pro ty, kteří se zapsali v roce 2010";"4";"P";"P";"M";"ZK";"CS";"1"
"1431406";"30000333";"MI-TES";"Teorie systémů";"MI-ZI";"Znalostní inženýrství - verze pro ty, kteří se zapsali v roce 2010";"5";"P";"P";"M";"Z,ZK";"CS";"1"
"1431706";"30000333";"MI-PRM";"Projektové manažerství";"MI-ZI";"Znalostní inženýrství - verze pro ty, kteří se zapsali v roce 2010";"3";"P";"P";"M";"Z";"CS";"2"
"1435806";"30000333";"MI-IBE";"Informační bezpečnost";"MI-ZI";"Znalostní inženýrství - verze pro ty, kteří se zapsali v roce 2010";"2";"P";"P";"M";"ZK";"CS";"3"
"1433506";"30000333";"MI-CIO";"Podpora IT byznysu a role CIO";"MI-ZI";"Znalostní inženýrství - verze pro ty, kteří se zapsali v roce 2010";"3";"PO;";"P";"M";"ZK";"CS";"4"
"1432506";"30000333";"MI-PAA";"Problémy a algoritmy";"MI-ZI";"Znalostní inženýrství - verze pro ty, kteří se zapsali v roce 2010";"5";"PO";"P";"M";"Z,ZK";"CS";"3"
